"Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"APOA2_MOUSE","B6_T1_fed-B6_T0_fed",-1.68858292276053,2.8933600778749,-0.58360621468198,10,0.57241245418058,0.8129381494179
"APOA4_MOUSE","B6_T1_fed-B6_T0_fed",0.0418966598323318,1.16892969380784,0.0358418988364061,15,0.971881057065554,0.990958479575553
"APOE_MOUSE","B6_T1_fed-B6_T0_fed",0.385563143045755,0.392033161778792,0.983496246328549,103,0.327667854528266,0.593747624798649
"APOOL_MOUSE","B6_T1_fed-B6_T0_fed",1.33613342100797,0.71407231087383,1.87114582187469,9,0.0941264760889073,0.242488667001486
"AQUA_MOUSE","B6_T1_fed-B6_T0_fed",-1.71966798143963,1.48918383197302,-1.1547721272002,132,0.250269981250796,0.48393606095556
"ARC1B_MOUSE","B6_T1_fed-B6_T0_fed",0.12874741707723,0.416624536169244,0.309025047494873,29,0.759511777064526,0.930410233770688
"ARF4_MOUSE","B6_T1_fed-B6_T0_fed",-1.0307362065226,0.558436618559687,-1.84575325518778,16,0.0835144484935384,0.22446786838231
"ARF5_MOUSE","B6_T1_fed-B6_T0_fed",0.202741001895056,0.30574592453788,0.663102876028482,19,0.515229766217797,0.773814963155331
"ARFG2_MOUSE","B6_T1_fed-B6_T0_fed",0.694111484596711,0.328536555643366,2.11273744937591,15,0.0517976894989256,0.154392146960566
"ARGI1_MOUSE","B6_T1_fed-B6_T0_fed",0.540066597650158,1.4587682313998,0.370220975495141,75,0.712261323468252,0.89593764321244
"ARK72_MOUSE","B6_T1_fed-B6_T0_fed",-2.18665644268324,0.636362023607662,-3.43618311835557,20,0.00261372999381271,0.0125989953608003
"ARL8B_MOUSE","B6_T1_fed-B6_T0_fed",2.37461904978873,0.179568840769014,13.2240038952152,13,6.46486930655499e-09,1.28671753617562e-07
"ARLY_MOUSE","B6_T1_fed-B6_T0_fed",3.63724670115429,0.917904034251305,3.96255661314425,106,0.000134745675814507,0.000966721883459894
"ARP2_MOUSE","B6_T1_fed-B6_T0_fed",-0.000748980778460917,0.256191948804521,-0.00292351411492795,42,0.997681218744543,0.998473347251299
"ARP3_MOUSE","B6_T1_fed-B6_T0_fed",0.397336779823535,0.099284841020468,4.0019883774767,107,0.000116031415502871,0.000847235306097885
"ARP5L_MOUSE","B6_T1_fed-B6_T0_fed",2.05703830972221,0.379886196728025,5.41488037059405,16,5.72597923447216e-05,0.0004648591036407
"ARPC2_MOUSE","B6_T1_fed-B6_T0_fed",0.0746993989426266,0.466259234429446,0.160210015001708,20,0.874322713538643,0.976765422093355
"ARPC3_MOUSE","B6_T1_fed-B6_T0_fed",-0.302403123502207,0.376150983384692,-0.803940802656198,14,0.434870264096172,0.702485740274596
"ARPC4_MOUSE","B6_T1_fed-B6_T0_fed",2.17609780885255,1.66654656473454,1.30575277937054,13,0.214271607141656,0.439221201350172
"ARPC5_MOUSE","B6_T1_fed-B6_T0_fed",-0.109814654180449,0.196778349915535,-0.558062684373488,13,0.586284506015418,0.820266531091866
"ARS2_MOUSE","B6_T1_fed-B6_T0_fed",0.92752998614214,0.533207534420833,1.7395290318799,6,0.132596695530139,0.308725136385266
"ASGR1_MOUSE","B6_T1_fed-B6_T0_fed",1.79228572183889,1.51991752955371,1.17919932298245,9,0.268551206667014,0.508270228569164
"ASNS_MOUSE","B6_T1_fed-B6_T0_fed",-0.646457314998909,0.531417037047771,-1.2164783398557,31,0.232984127736458,0.462222529946607
"ASSY_MOUSE","B6_T1_fed-B6_T0_fed",0.108531055133397,1.13125892372042,0.0959382974646213,130,0.92371731331647,0.978857300189698
"AT1A1_MOUSE","B6_T1_fed-B6_T0_fed",0.17014224200187,0.55920839586518,0.3042555213046,14,0.765408688468764,0.930628709963538
"AT1B3_MOUSE","B6_T1_fed-B6_T0_fed",0.0418966598323331,0.102507514634264,0.408717936258782,16,0.688164941938961,0.887351659720667
"AT2A2_MOUSE","B6_T1_fed-B6_T0_fed",-0.650440243548434,0.162387897940168,-4.00547240157078,25,0.000488528623692197,0.00294070400798132
"AT5F1_MOUSE","B6_T1_fed-B6_T0_fed",-0.66856745742883,1.11005651949187,-0.602282357419846,54,0.549506999639697,0.799753785117733
"ATAD1_MOUSE","B6_T1_fed-B6_T0_fed",-2.74738495321153,0.255014370623135,-10.7734514980399,11,3.49465744564625e-07,5.07342033873821e-06
"ATG3_MOUSE","B6_T1_fed-B6_T0_fed",-0.493064457213039,0.747478309071672,-0.659637144287703,12,0.521945560116005,0.776937058122014
"ATIF1_MOUSE","B6_T1_fed-B6_T0_fed",0.0524640493154827,0.167442202494346,0.313326321165982,15,0.758347354539996,0.930219319584846
"ATLA2_MOUSE","B6_T1_fed-B6_T0_fed",0.691458256959728,0.103938508050404,6.65257054319476,15,7.70701786168004e-06,7.85988433166378e-05
"ATLA3_MOUSE","B6_T1_fed-B6_T0_fed",4.83384672105668,0.296375458171683,16.3098751525389,15,5.92095261708891e-11,1.69917570453203e-09
"ATOX1_MOUSE","B6_T1_fed-B6_T0_fed",0.424063640620585,0.707086239404698,0.599733974426666,19,0.55576900402127,0.804279107032914
"ATP5E_MOUSE","B6_T1_fed-B6_T0_fed",0.598096168274416,3.7588130307133,0.159118360872798,10,0.876743380150992,0.976765422093355
"ATP5H_MOUSE","B6_T1_fed-B6_T0_fed",-0.15606248662172,0.543340055071811,-0.287228017086084,63,0.774880373229791,0.934704184326063
"ATP5I_MOUSE","B6_T1_fed-B6_T0_fed",0.0836651435069734,0.715165759350468,0.11698706546432,10,0.909186527154866,0.978857300189698
"ATP5J_MOUSE","B6_T1_fed-B6_T0_fed",4.01858236168689,1.46975300487559,2.73418890681366,17,0.0141282957099735,0.0515808192488383
"ATP5L_MOUSE","B6_T1_fed-B6_T0_fed",0.167069907955697,1.21923955356055,0.137027959327437,9,0.894025125268546,0.978857300189698
"ATPA_MOUSE","B6_T1_fed-B6_T0_fed",0.135469592196048,0.232966596117166,0.581497924826599,434,0.561206804603522,0.806933944562781
"ATPB_MOUSE","B6_T1_fed-B6_T0_fed",-0.157460627018868,0.177480053396424,-0.887201823560195,382,0.375528479084836,0.643614087764844
"ATPD_MOUSE","B6_T1_fed-B6_T0_fed",-0.126417457106821,0.165304799926464,-0.764753698398707,17,0.454903969791419,0.723391106601304
"ATPG_MOUSE","B6_T1_fed-B6_T0_fed",0.0163849468777157,0.250249036442255,0.0654745652996614,103,0.947923070116792,0.989256497383243
"ATPO_MOUSE","B6_T1_fed-B6_T0_fed",0.381354036033848,0.637079357806083,0.59859738250996,93,0.550896606090084,0.799772249311956
"ATX10_MOUSE","B6_T1_fed-B6_T0_fed",0.0550133758162812,0.0528492005403074,1.04095000972291,6,0.338014960385914,0.602973801367524
"B2L13_MOUSE","B6_T1_fed-B6_T0_fed",-0.271834621416213,0.188412244770947,-1.44276515439154,6,0.199186200790336,0.420606168385932
"B2MG_MOUSE","B6_T1_fed-B6_T0_fed",0.215816450361581,0.464844752299254,0.464276404743931,20,0.647463748591779,0.862818861514314
"BAAT_MOUSE","B6_T1_fed-B6_T0_fed",-3.89115849897816,0.938851326986354,-4.14459498232644,15,0.000864525204311795,0.00469966564810905
"BACH_MOUSE","B6_T1_fed-B6_T0_fed",-0.717005295640254,0.211813907833978,-3.38507184430141,11,0.00608770391138891,0.025815211775443
"BAF_MOUSE","B6_T1_fed-B6_T0_fed",-0.046359915611585,0.200727802081345,-0.230959115433336,16,0.820274005811678,0.959438441625983
"BAG3_MOUSE","B6_T1_fed-B6_T0_fed",0.602968289741183,0.32542066462073,1.85288875383476,15,0.0836752183596943,0.22446786838231
"BAP31_MOUSE","B6_T1_fed-B6_T0_fed",0.423537145691632,0.324148939009809,1.30661277801935,63,0.196094077099917,0.417927618551464
"BASI_MOUSE","B6_T1_fed-B6_T0_fed",1.32889450275416,0.239358975233293,5.55188917173023,18,2.85760987366324e-05,0.00024659374713989
"BAX_MOUSE","B6_T1_fed-B6_T0_fed",0.106075115629326,0.224739581478821,0.471991248409985,6,0.653609240292319,0.867262153248088
"BDH_MOUSE","B6_T1_fed-B6_T0_fed",-4.1316180885167,2.15240121885975,-1.91953900244744,9,0.0871208040745719,0.231696276353495
"BHMT1_MOUSE","B6_T1_fed-B6_T0_fed",0.598920614506107,1.33828110052174,0.447529756097291,132,0.655226160155737,0.867665060388452
"BHMT2_MOUSE","B6_T1_fed-B6_T0_fed",-1.43380748566773,0.968297681667728,-1.48075071624486,11,0.166738060975058,0.366764290986135
"BID_MOUSE","B6_T1_fed-B6_T0_fed",0.0418966598323314,0.0983965575382747,0.4257939594689,17,0.675599881631416,0.877661537598548
"BLMH_MOUSE","B6_T1_fed-B6_T0_fed",-2.57448386672093,0.203804663525061,-12.6321146051908,10,1.80014008144269e-07,2.77697771554907e-06
"BLVRB_MOUSE","B6_T1_fed-B6_T0_fed",1.38786434699788,0.601171972244791,2.30859789057623,35,0.0269920626323223,0.0894221229491589
"BOLA1_MOUSE","B6_T1_fed-B6_T0_fed",0.107434568523508,0.364601204216728,0.294663230074376,16,0.772039997000762,0.934704184326063
"BPHL_MOUSE","B6_T1_fed-B6_T0_fed",0.136648137700752,0.586351146424388,0.233048299698981,18,0.818353444771988,0.959020086276006
"BPNT1_MOUSE","B6_T1_fed-B6_T0_fed",0.219509101014509,0.396001954465648,0.554313175829416,27,0.583927156727891,0.819924458977254
"BTF3_MOUSE","B6_T1_fed-B6_T0_fed",-0.173295136558455,0.283989058849969,-0.610217651553986,9,0.556809918635421,0.804279107032914
"BUB3_MOUSE","B6_T1_fed-B6_T0_fed",-0.0501991671984747,0.388994913265615,-0.129048389802973,13,0.899294563195277,0.978857300189698
"BZW1_MOUSE","B6_T1_fed-B6_T0_fed",-5.26036963726462,0.198637953381557,-26.4821981283716,14,2.32480701356508e-13,1.14752474189572e-11
"C1QBP_MOUSE","B6_T1_fed-B6_T0_fed",0.516802282147252,0.145853959071495,3.54328593777784,12,0.00404629758060415,0.0184248384297621
"C1TC_MOUSE","B6_T1_fed-B6_T0_fed",0.230111711996616,0.239676720910792,0.960092040320693,206,0.338134416974333,0.602973801367524
"C1TM_MOUSE","B6_T1_fed-B6_T0_fed",0.0418966598323363,0.069994509700333,0.598570659494697,16,0.557838922643601,0.804279107032914
"CA093_MOUSE","B6_T1_fed-B6_T0_fed",0.0704413672523541,0.0708233322010544,0.994606792185151,15,0.335702314437607,0.602394470716915
"CAD17_MOUSE","B6_T1_fed-B6_T0_fed",1.24263657624327,0.6380750478065,1.94747715102645,7,0.092510678241335,0.23982810283573
"CAH3_MOUSE","B6_T1_fed-B6_T0_fed",1.2005216396037,1.42733914555251,0.841090670948419,76,0.402935759860863,0.672842420537012
"CALM_MOUSE","B6_T1_fed-B6_T0_fed",-0.0208514699798964,0.619968293047876,-0.033633123199554,55,0.97329147264633,0.990958479575553
"CALR_MOUSE","B6_T1_fed-B6_T0_fed",0.762253912307411,0.248156514367817,3.0716659373189,179,0.00246103825159216,0.011956382686869
"CALU_MOUSE","B6_T1_fed-B6_T0_fed",0.269823656396425,1.30992431670685,0.205984157218152,13,0.839994055250378,0.963333211133572
"CALX_MOUSE","B6_T1_fed-B6_T0_fed",0.314930957664876,0.207400080576242,1.51847075849667,76,0.133044933193783,0.309185400303443
"CAN2_MOUSE","B6_T1_fed-B6_T0_fed",0.746202868250428,0.31102697666883,2.39915802880648,11,0.0352850958815076,0.110512203852235
"CAND1_MOUSE","B6_T1_fed-B6_T0_fed",0.0498875762617059,0.377246347152938,0.132241376591729,6,0.899116643247728,0.978857300189698
"CAP1_MOUSE","B6_T1_fed-B6_T0_fed",-0.577429237188191,0.216360895828079,-2.66882439628563,85,0.00911555981627021,0.0355968380167008
"CAPR1_MOUSE","B6_T1_fed-B6_T0_fed",-1.55297156745537,0.147027969021613,-10.5624227675149,21,7.36934957501489e-10,1.78309360305262e-08
"CAPZB_MOUSE","B6_T1_fed-B6_T0_fed",1.78020128598353,0.111740951794381,15.9315027963907,27,3.10862446895044e-15,2.39752662167803e-13
"CASP3_MOUSE","B6_T1_fed-B6_T0_fed",0.664805648974857,0.891479833792067,0.745732683763567,10,0.472993843054786,0.737894313943876
"CASP8_MOUSE","B6_T1_fed-B6_T0_fed",-1.53080690397621,0.0934224839839812,-16.385851014609,14,1.57241775156081e-10,4.21818153353486e-09
"CATA_MOUSE","B6_T1_fed-B6_T0_fed",-0.99327947134907,0.863659823872234,-1.15008183070932,219,0.251364483034657,0.48393606095556
"CATB_MOUSE","B6_T1_fed-B6_T0_fed",0.172583041011203,0.204552098227794,0.843711907657927,35,0.404560172170887,0.673221733451579
