#node	score1
1433B_MOUSE	1.8840273898666666
1433E_MOUSE	0.44828516608635766
1433F_MOUSE	1.659070063800576
1433G_MOUSE	0.9660939827517991
1433T_MOUSE	0.35703365837962164
1433Z_MOUSE	0.6029666651874414
2AAA_MOUSE	0.833321437158479
2AAB_MOUSE	8.934741952433363
3BHS3_MOUSE	11.936287181624738
3BHS5_MOUSE	8.449824543418812
3BHS7_MOUSE	0.24206084501251726
3HIDH_MOUSE	0.7353051500035476
41_MOUSE	0.27950586927792725
4F2_MOUSE	0.6533721830638181
6PGD_MOUSE	0.7990312546872754
6PGL_MOUSE	0.15347421638459055
A16A1_MOUSE	0.5101397851061755
A1AT1_MOUSE	6.532761922270481
A1AT2_MOUSE	0.032721535819902114
A1AT4_MOUSE	2.704042336751001
A1CF_MOUSE	0.8084018979067501
A2M_MOUSE	0.6587879181177401
AAAD_MOUSE	1.506471731522411
AACS_MOUSE	0.026205875193160474
AADAT_MOUSE	5.323498785183118
AAKB1_MOUSE	8.449427743014502
AAPK2_MOUSE	0.21940393908815622
AASS_MOUSE	0.6432368635890461
AATC_MOUSE	0.026205875193160474
AATM_MOUSE	0.006563546490484379
ABCA6_MOUSE	1.2799377810884984
ABCBB_MOUSE	0.27950586927792725
ABCD3_MOUSE	2.9731821622342953
ABCE1_MOUSE	5.86232606356387
ABCF1_MOUSE	1.1951867726452514
ABCG2_MOUSE	0.3857482427985391
ABHDB_MOUSE	7.380911316934963
ABHGA_MOUSE	5.1392259765749495
ABI1_MOUSE	1.3974236672146272
ACACA_MOUSE	4.429604836766448
ACAD8_MOUSE	0.3495961087808815
ACAD9_MOUSE	0.038237058233711776
ACADL_MOUSE	0.29532176824076206
ACADM_MOUSE	0.6292132875084979
ACADS_MOUSE	0.06372229610562578
ACADV_MOUSE	0.1455428916565056
ACBD5_MOUSE	5.086883459175805
ACBP_MOUSE	0.022037427180496946
ACD10_MOUSE	0.013379400231684678
ACDSB_MOUSE	1.5262789545661444
ACL6A_MOUSE	2.2581328584103444
ACLY_MOUSE	0.42842763348990515
ACO12_MOUSE	4.789452127492054
ACOC_MOUSE	0.030662170411692592
ACON_MOUSE	0.029603226209590872
ACOT2_MOUSE	9.338496078775563
ACOT4_MOUSE	0.48712128610179795
ACOX1_MOUSE	3.101504566754873
ACOX2_MOUSE	0.9225389656241204
ACSA_MOUSE	0.3800074232363487
ACSF2_MOUSE	0.29043237431087426
ACSF3_MOUSE	6.06700617964004
ACSL1_MOUSE	0.6500856721453206
ACSL3_MOUSE	4.907658430825895
ACSL4_MOUSE	1.0378378222629867
ACSL5_MOUSE	2.189086781169494
ACSM1_MOUSE	1.4696026870139565
ACSM3_MOUSE	0.13382718440757402
ACSM5_MOUSE	0.12572525061661996
ACTN1_MOUSE	0.8528978563240082
ACTN4_MOUSE	0.09468811222976282
