#nodeA	nodeB	score1
COMT_MOUSE	UD19_MOUSE	0
COMT_MOUSE	SAHH_MOUSE	0
ODB2_MOUSE	ACDSB_MOUSE	0
ODB2_MOUSE	ODPB_MOUSE	0
ODB2_MOUSE	DHTK1_MOUSE	0
ODB2_MOUSE	IVD_MOUSE	0
ODB2_MOUSE	MCCA_MOUSE	0
ODB2_MOUSE	ACADS_MOUSE	0
ODB2_MOUSE	ODBB_MOUSE	0
ODB2_MOUSE	PCCA_MOUSE	0
ODB2_MOUSE	ACAD8_MOUSE	0
ODB2_MOUSE	ODBA_MOUSE	0
ODB2_MOUSE	ACADM_MOUSE	0
ODB2_MOUSE	ODO1_MOUSE	0
ODB2_MOUSE	ACLY_MOUSE	0
ODB2_MOUSE	DLDH_MOUSE	0
MCM7_MOUSE	RFA3_MOUSE	0
MCM7_MOUSE	FEN1_MOUSE	0
MCM7_MOUSE	MCM6_MOUSE	0
MCM7_MOUSE	PCNA_MOUSE	0
MCM7_MOUSE	SMC1A_MOUSE	0
MCM7_MOUSE	MCM2_MOUSE	0
MCM7_MOUSE	SSRP1_MOUSE	0
MCM7_MOUSE	RFA2_MOUSE	0
MCM7_MOUSE	SMC2_MOUSE	0
RADI_MOUSE	NHRF1_MOUSE	0
RADI_MOUSE	GDIR1_MOUSE	0
SAP3_MOUSE	BGAL_MOUSE	0
3HAO_MOUSE	KYNU_MOUSE	0
3HAO_MOUSE	CATA_MOUSE	0
3HAO_MOUSE	KMO_MOUSE	0
RAB5B_MOUSE	EEA1_MOUSE	0
RL13_MOUSE	RS11_MOUSE	0
RL13_MOUSE	RL8_MOUSE	0
RL13_MOUSE	EIF3G_MOUSE	0
RL13_MOUSE	RS5_MOUSE	0
RL13_MOUSE	RS9_MOUSE	0
RL13_MOUSE	2AAA_MOUSE	0
RL13_MOUSE	RLA1_MOUSE	0
RL13_MOUSE	RS18_MOUSE	0
RL13_MOUSE	RL30_MOUSE	0
RL13_MOUSE	RL19_MOUSE	0
RL13_MOUSE	PP2AA_MOUSE	0
RL13_MOUSE	GBLP_MOUSE	0
RL13_MOUSE	RM22_MOUSE	0
RL13_MOUSE	SRP68_MOUSE	0
RL13_MOUSE	U5S1_MOUSE	0
RL13_MOUSE	SSRA_MOUSE	0
RL13_MOUSE	ERF1_MOUSE	0
RL13_MOUSE	RS14_MOUSE	0
RL13_MOUSE	SC11A_MOUSE	0
RL13_MOUSE	IF2P_MOUSE	0
RL13_MOUSE	SRP09_MOUSE	0
RL13_MOUSE	RT05_MOUSE	0
RL13_MOUSE	SSRG_MOUSE	0
RL13_MOUSE	RS3A_MOUSE	0
RL13_MOUSE	OST48_MOUSE	0
RL13_MOUSE	RT15_MOUSE	0
RL13_MOUSE	RL6_MOUSE	0
RL13_MOUSE	RPN1_MOUSE	0
RL13_MOUSE	RL28_MOUSE	0
RL13_MOUSE	RS3_MOUSE	0
RL13_MOUSE	RS4X_MOUSE	0
RL13_MOUSE	COX41_MOUSE	0
RL13_MOUSE	SRPR_MOUSE	0
RL13_MOUSE	RL4_MOUSE	0
RL13_MOUSE	RSSA_MOUSE	0
RL13_MOUSE	SRPRB_MOUSE	0
RL13_MOUSE	RT02_MOUSE	0
RL13_MOUSE	RL21_MOUSE	0
RL13_MOUSE	EF1A1_MOUSE	0
RL13_MOUSE	RL22L_MOUSE	0
RL13_MOUSE	RBM8A_MOUSE	0
RL13_MOUSE	RS27L_MOUSE	0
RL13_MOUSE	EF2_MOUSE	0
RL13_MOUSE	IF4G1_MOUSE	0
RL13_MOUSE	RL10A_MOUSE	0
RL13_MOUSE	RS23_MOUSE	0
RL13_MOUSE	RT09_MOUSE	0
RL13_MOUSE	RL18A_MOUSE	0
RL13_MOUSE	RS21_MOUSE	0
RL13_MOUSE	RL37A_MOUSE	0
RL13_MOUSE	SC61B_MOUSE	0
RL13_MOUSE	RS15_MOUSE	0
RL13_MOUSE	RL7_MOUSE	0
RL13_MOUSE	RL18_MOUSE	0
RL13_MOUSE	RL26_MOUSE	0
RL13_MOUSE	RS7_MOUSE	0
RL13_MOUSE	RENT1_MOUSE	0
RL13_MOUSE	RS26_MOUSE	0
RL13_MOUSE	RL15_MOUSE	0
RL13_MOUSE	RL17_MOUSE	0
RL13_MOUSE	RS25_MOUSE	0
RL13_MOUSE	RL36_MOUSE	0
RL13_MOUSE	RS17_MOUSE	0
RL13_MOUSE	RL29_MOUSE	0
RL13_MOUSE	RL3_MOUSE	0
RL13_MOUSE	RL32_MOUSE	0
RL13_MOUSE	RL38_MOUSE	0
RL13_MOUSE	RL5_MOUSE	0
RL13_MOUSE	RLA2_MOUSE	0
RL13_MOUSE	RLA0_MOUSE	0
RL13_MOUSE	RL31_MOUSE	0
RL13_MOUSE	RNPS1_MOUSE	0
RL13_MOUSE	EF1G_MOUSE	0
RL13_MOUSE	RL27_MOUSE	0
RL13_MOUSE	RL23_MOUSE	0
RL13_MOUSE	RL22_MOUSE	0
RL13_MOUSE	RL23A_MOUSE	0
RL13_MOUSE	RL11_MOUSE	0
RL13_MOUSE	RS8_MOUSE	0
RL13_MOUSE	RL35_MOUSE	0
RL13_MOUSE	RS6_MOUSE	0
RL13_MOUSE	RS12_MOUSE	0
RL13_MOUSE	RS15A_MOUSE	0
RL13_MOUSE	RS16_MOUSE	0
RL13_MOUSE	RS19_MOUSE	0
RL13_MOUSE	SRP54_MOUSE	0
RL13_MOUSE	TCTP_MOUSE	0
RL13_MOUSE	RL36A_MOUSE	0
RL13_MOUSE	RL9_MOUSE	0
RL13_MOUSE	RS28_MOUSE	0
RL13_MOUSE	RS10_MOUSE	0
RL13_MOUSE	RPN2_MOUSE	0
RL13_MOUSE	RM15_MOUSE	0
RL13_MOUSE	RL13A_MOUSE	0
RL13_MOUSE	EF1B_MOUSE	0
RL13_MOUSE	RS20_MOUSE	0
RL13_MOUSE	RL27A_MOUSE	0
RL13_MOUSE	SPCS1_MOUSE	0
RL13_MOUSE	RL10_MOUSE	0
RL13_MOUSE	RS24_MOUSE	0
RL13_MOUSE	RS13_MOUSE	0
RL13_MOUSE	RS30_MOUSE	0
RL13_MOUSE	SSRD_MOUSE	0
RL13_MOUSE	RL14_MOUSE	0
RL13_MOUSE	RS2_MOUSE	0
RL13_MOUSE	RL7A_MOUSE	0
RL13_MOUSE	RL12_MOUSE	0
PEDF_MOUSE	MK14_MOUSE	0
DDX3X_MOUSE	XPO1_MOUSE	0
DDX3X_MOUSE	VAPA_MOUSE	0
DDX3X_MOUSE	ATPA_MOUSE	0
DDX3X_MOUSE	IF4E_MOUSE	0
DDX3X_MOUSE	DHX9_MOUSE	0
AOXA_MOUSE	CP2CT_MOUSE	0
AOXA_MOUSE	ADH1_MOUSE	0
AOXA_MOUSE	CP2A5_MOUSE	0
AOXA_MOUSE	ADHX_MOUSE	0
AOXA_MOUSE	ADH4_MOUSE	0
AOXA_MOUSE	UD16_MOUSE	0
AOXA_MOUSE	PNPO_MOUSE	0
AOXA_MOUSE	DHRS4_MOUSE	0
AOXA_MOUSE	ECHP_MOUSE	0
AOXA_MOUSE	XDH_MOUSE	0
AOXA_MOUSE	CP239_MOUSE	0
AOXA_MOUSE	AOFA_MOUSE	0
AOXA_MOUSE	H17B6_MOUSE	0
AOXA_MOUSE	HCDH_MOUSE	0
AOXA_MOUSE	CP4AE_MOUSE	0
AOXA_MOUSE	UD2A3_MOUSE	0
AOXA_MOUSE	CP3AD_MOUSE	0
AOXA_MOUSE	3HIDH_MOUSE	0
AOXA_MOUSE	CP1A2_MOUSE	0
AOXA_MOUSE	CP3AB_MOUSE	0
AOXA_MOUSE	PDXK_MOUSE	0
AOXA_MOUSE	AOFB_MOUSE	0
AOXA_MOUSE	CP237_MOUSE	0
AOXA_MOUSE	CP254_MOUSE	0
AOXA_MOUSE	CP270_MOUSE	0
AOXA_MOUSE	CP4AA_MOUSE	0
AOXA_MOUSE	GABT_MOUSE	0
AOXA_MOUSE	CP3AP_MOUSE	0
AOXA_MOUSE	UD11_MOUSE	0
AOXA_MOUSE	UD19_MOUSE	0
AOXA_MOUSE	CP2AC_MOUSE	0
AOXA_MOUSE	CP2B9_MOUSE	0
AOXA_MOUSE	CP4CA_MOUSE	0
AOXA_MOUSE	MMSA_MOUSE	0
AOXA_MOUSE	RDH11_MOUSE	0
AOXA_MOUSE	CP240_MOUSE	0
PDIP2_MOUSE	S23IP_MOUSE	0
PDIP2_MOUSE	CEAM1_MOUSE	0
FTCD_MOUSE	HUTI_MOUSE	0
FTCD_MOUSE	PURA2_MOUSE	0
FTCD_MOUSE	GLYC_MOUSE	0
FTCD_MOUSE	C1TC_MOUSE	0
FTCD_MOUSE	PURA1_MOUSE	0
FTCD_MOUSE	DYR_MOUSE	0
FTCD_MOUSE	DHE3_MOUSE	0
FTCD_MOUSE	PUR2_MOUSE	0
FTCD_MOUSE	AATC_MOUSE	0
FTCD_MOUSE	PUR9_MOUSE	0
FTCD_MOUSE	ASNS_MOUSE	0
FTCD_MOUSE	AATM_MOUSE	0
FTCD_MOUSE	GCST_MOUSE	0
FTCD_MOUSE	HUTU_MOUSE	0
FTCD_MOUSE	AL4A1_MOUSE	0
FTCD_MOUSE	GLSL_MOUSE	0
FTCD_MOUSE	ACY3_MOUSE	0
FTCD_MOUSE	GLNA_MOUSE	0
FTCD_MOUSE	GLSK_MOUSE	0
SYYC_MOUSE	SYHC_MOUSE	0
SYYC_MOUSE	SYG_MOUSE	0
SYYC_MOUSE	SYFA_MOUSE	0
SYYC_MOUSE	SYCC_MOUSE	0
SYYC_MOUSE	SYRC_MOUSE	0
SYYC_MOUSE	SYTC_MOUSE	0
SYYC_MOUSE	SYNC_MOUSE	0
SYYC_MOUSE	SYDC_MOUSE	0
SYYC_MOUSE	SYIM_MOUSE	0
SYYC_MOUSE	LRC47_MOUSE	0
SYYC_MOUSE	SYAC_MOUSE	0
SYYC_MOUSE	SYEP_MOUSE	0
SYYC_MOUSE	SYFB_MOUSE	0
SYYC_MOUSE	SYVC_MOUSE	0
SYYC_MOUSE	SYK_MOUSE	0
SYYC_MOUSE	SYSM_MOUSE	0
SYYC_MOUSE	SYLC_MOUSE	0
SYYC_MOUSE	SYSC_MOUSE	0
SYYC_MOUSE	RM39_MOUSE	0
SYYC_MOUSE	SYWC_MOUSE	0
SYYC_MOUSE	SYIC_MOUSE	0
SYYC_MOUSE	SYMC_MOUSE	0
SYHC_MOUSE	SYTC_MOUSE	0
SYHC_MOUSE	SYEP_MOUSE	0
SYHC_MOUSE	IF2A_MOUSE	0
SYHC_MOUSE	SYK_MOUSE	0
TCPG_MOUSE	TBB6_MOUSE	0
TCPG_MOUSE	HSP7C_MOUSE	0
TCPG_MOUSE	PP2AA_MOUSE	0
TCPG_MOUSE	HSP74_MOUSE	0
TCPG_MOUSE	ACACA_MOUSE	0
TCPG_MOUSE	HS90A_MOUSE	0
TCPG_MOUSE	TCPE_MOUSE	0
TCPG_MOUSE	HS90B_MOUSE	0
TCPG_MOUSE	GRP75_MOUSE	0
TCPG_MOUSE	TCPQ_MOUSE	0
TCPG_MOUSE	GRPE1_MOUSE	0
TCPG_MOUSE	TCPH_MOUSE	0
TCPG_MOUSE	CNBP_MOUSE	0
TCPG_MOUSE	TCPB_MOUSE	0
TCPG_MOUSE	SYEP_MOUSE	0
TCPG_MOUSE	TBA1C_MOUSE	0
TCPG_MOUSE	TBB2A_MOUSE	0
TCPG_MOUSE	HS105_MOUSE	0
TCPG_MOUSE	CH10_MOUSE	0
TCPG_MOUSE	TBA4A_MOUSE	0
TCPG_MOUSE	PFD2_MOUSE	0
TCPG_MOUSE	TCPD_MOUSE	0
SND1_MOUSE	PDK1_MOUSE	0
IMB1_MOUSE	RAN_MOUSE	0
IMB1_MOUSE	IPO5_MOUSE	0
IMB1_MOUSE	NU107_MOUSE	0
IMB1_MOUSE	NUP93_MOUSE	0
IMB1_MOUSE	CASP3_MOUSE	0
IMB1_MOUSE	RANG_MOUSE	0
IMB1_MOUSE	NTF2_MOUSE	0
PSA_MOUSE	PSB4_MOUSE	0
PSA_MOUSE	PSMD2_MOUSE	0
PSA_MOUSE	PSB1_MOUSE	0
PSA_MOUSE	PSMD3_MOUSE	0
PSA_MOUSE	PSD11_MOUSE	0
PSA_MOUSE	PSB6_MOUSE	0
PSA_MOUSE	PSME3_MOUSE	0
PSA_MOUSE	PRS8_MOUSE	0
PSA_MOUSE	PSD12_MOUSE	0
PSA_MOUSE	PSA6_MOUSE	0
PSA_MOUSE	PRS4_MOUSE	0
PSA_MOUSE	PSMD6_MOUSE	0
PSA_MOUSE	PRS10_MOUSE	0
PSA_MOUSE	PSB5_MOUSE	0
PSA_MOUSE	PSB8_MOUSE	0
PSA_MOUSE	PSD13_MOUSE	0
PSA_MOUSE	PSMD1_MOUSE	0
PSA_MOUSE	PSB7_MOUSE	0
PSA_MOUSE	PSMD5_MOUSE	0
PSA_MOUSE	PSDE_MOUSE	0
PSA_MOUSE	PSA7_MOUSE	0
PSA_MOUSE	PSB2_MOUSE	0
PSA_MOUSE	PRS7_MOUSE	0
PSA_MOUSE	PRS6B_MOUSE	0
PSA_MOUSE	PSA1_MOUSE	0
PSA_MOUSE	PSA4_MOUSE	0
PSA_MOUSE	PSMD8_MOUSE	0
PSA_MOUSE	PRS6A_MOUSE	0
PSA_MOUSE	PSA5_MOUSE	0
PSA_MOUSE	PSMD9_MOUSE	0
PSA_MOUSE	PSB3_MOUSE	0
PSA_MOUSE	PSMD4_MOUSE	0
PSA_MOUSE	PSA3_MOUSE	0
PSA_MOUSE	PSA2_MOUSE	0
PSA_MOUSE	PSME1_MOUSE	0
RM10_MOUSE	RM12_MOUSE	0
CP51A_MOUSE	LBR_MOUSE	0
CP51A_MOUSE	ERG24_MOUSE	0
CP51A_MOUSE	DHB7_MOUSE	0
CP51A_MOUSE	NSDHL_MOUSE	0
CP51A_MOUSE	KIME_MOUSE	0
CP51A_MOUSE	DHC24_MOUSE	0
CP51A_MOUSE	ERG7_MOUSE	0
CP51A_MOUSE	DHCR7_MOUSE	0
CP51A_MOUSE	FPPS_MOUSE	0
CP51A_MOUSE	IDI1_MOUSE	0
CP51A_MOUSE	HMCS1_MOUSE	0
TBB6_MOUSE	DYHC1_MOUSE	0
TBB6_MOUSE	TCPE_MOUSE	0
TBB6_MOUSE	TCPQ_MOUSE	0
TBB6_MOUSE	TCPH_MOUSE	0
TBB6_MOUSE	TCPB_MOUSE	0
TBB6_MOUSE	RILP_MOUSE	0
TBB6_MOUSE	TBCA_MOUSE	0
TBB6_MOUSE	TBA1C_MOUSE	0
TBB6_MOUSE	TBB2A_MOUSE	0
TBB6_MOUSE	TBA4A_MOUSE	0
TBB6_MOUSE	RAB7A_MOUSE	0
TBB6_MOUSE	DC1I2_MOUSE	0
TBB6_MOUSE	PFD2_MOUSE	0
TBB6_MOUSE	TCPD_MOUSE	0
AFG31_MOUSE	PHB2_MOUSE	0
ITA3_MOUSE	VTNC_MOUSE	0
ITA3_MOUSE	CRK_MOUSE	0
ITA3_MOUSE	ACTN1_MOUSE	0
ITA3_MOUSE	TLN1_MOUSE	0
ITA3_MOUSE	VASP_MOUSE	0
ITA3_MOUSE	TSP1_MOUSE	0
ITA3_MOUSE	FLNB_MOUSE	0
ITA3_MOUSE	FINC_MOUSE	0
ITA3_MOUSE	ACTN4_MOUSE	0
ITA3_MOUSE	ITB1_MOUSE	0
ITA3_MOUSE	FLNA_MOUSE	0
PLAK_MOUSE	CTNB1_MOUSE	0
PLAK_MOUSE	EGFR_MOUSE	0
PLAK_MOUSE	VINC_MOUSE	0
PLAK_MOUSE	CADH2_MOUSE	0
PLAK_MOUSE	CAD17_MOUSE	0
PLAK_MOUSE	RUVB1_MOUSE	0
PLAK_MOUSE	RUVB2_MOUSE	0
PLAK_MOUSE	CTNA1_MOUSE	0
PLAK_MOUSE	CTND1_MOUSE	0
PLAK_MOUSE	RAC1_MOUSE	0
PLAK_MOUSE	ZO2_MOUSE	0
PLAK_MOUSE	ZO1_MOUSE	0
FXR1_MOUSE	CYFP1_MOUSE	0
GSTT1_MOUSE	CP2F2_MOUSE	0
GSTT1_MOUSE	CP2CT_MOUSE	0
GSTT1_MOUSE	GSTM5_MOUSE	0
GSTT1_MOUSE	GSTM4_MOUSE	0
GSTT1_MOUSE	GSTM7_MOUSE	0
GSTT1_MOUSE	GSTM1_MOUSE	0
GSTT1_MOUSE	ADH1_MOUSE	0
GSTT1_MOUSE	ADHX_MOUSE	0
GSTT1_MOUSE	MGST1_MOUSE	0
GSTT1_MOUSE	GSTM2_MOUSE	0
GSTT1_MOUSE	ADH4_MOUSE	0
GSTT1_MOUSE	CP239_MOUSE	0
GSTT1_MOUSE	GSTO1_MOUSE	0
GSTT1_MOUSE	CP2E1_MOUSE	0
GSTT1_MOUSE	GSTA3_MOUSE	0
GSTT1_MOUSE	MGST3_MOUSE	0
GSTT1_MOUSE	TXD12_MOUSE	0
GSTT1_MOUSE	GSTK1_MOUSE	0
GSTT1_MOUSE	GSHR_MOUSE	0
GSTT1_MOUSE	CP1A2_MOUSE	0
GSTT1_MOUSE	GSTA4_MOUSE	0
GSTT1_MOUSE	CP237_MOUSE	0
GSTT1_MOUSE	GSTT2_MOUSE	0
GSTT1_MOUSE	HYEP_MOUSE	0
GSTT1_MOUSE	CP254_MOUSE	0
GSTT1_MOUSE	CP270_MOUSE	0
GSTT1_MOUSE	GSHB_MOUSE	0
GSTT1_MOUSE	CP2B9_MOUSE	0
GSTT1_MOUSE	GPX1_MOUSE	0
GSTT1_MOUSE	GSTM6_MOUSE	0
GSTT1_MOUSE	CP240_MOUSE	0
GSTT1_MOUSE	GSTP1_MOUSE	0
MCA3_MOUSE	SYRC_MOUSE	0
MCA3_MOUSE	SYDC_MOUSE	0
MCA3_MOUSE	SYEP_MOUSE	0
MCA3_MOUSE	SYK_MOUSE	0
MCA3_MOUSE	SYLC_MOUSE	0
MCA3_MOUSE	SYIC_MOUSE	0
MCA3_MOUSE	SYMC_MOUSE	0
COASY_MOUSE	PPCS_MOUSE	0
PABP1_MOUSE	MK14_MOUSE	0
PABP1_MOUSE	TS101_MOUSE	0
PABP1_MOUSE	GBLP_MOUSE	0
PABP1_MOUSE	IF4A2_MOUSE	0
PABP1_MOUSE	PAIP1_MOUSE	0
PABP1_MOUSE	IF4A3_MOUSE	0
PABP1_MOUSE	CSDE1_MOUSE	0
PABP1_MOUSE	IF4E_MOUSE	0
PABP1_MOUSE	ATX2L_MOUSE	0
PABP1_MOUSE	IF4G1_MOUSE	0
PABP1_MOUSE	ATX2_MOUSE	0
PABP1_MOUSE	RENT1_MOUSE	0
PABP1_MOUSE	ERF3A_MOUSE	0
PABP1_MOUSE	IF4G3_MOUSE	0
PABP1_MOUSE	IF4A1_MOUSE	0
PABP1_MOUSE	IF4B_MOUSE	0
PABP1_MOUSE	DDX6_MOUSE	0
CPNS1_MOUSE	CAN2_MOUSE	0
CLPB_MOUSE	CLPP_MOUSE	0
CLPB_MOUSE	TRAP1_MOUSE	0
CLPB_MOUSE	CLPX_MOUSE	0
CLPB_MOUSE	HSP7C_MOUSE	0
CLPB_MOUSE	ENPL_MOUSE	0
CLPB_MOUSE	HSP74_MOUSE	0
CLPB_MOUSE	HS90A_MOUSE	0
CLPB_MOUSE	HS90B_MOUSE	0
CLPB_MOUSE	GRP75_MOUSE	0
CLPB_MOUSE	STIP1_MOUSE	0
CLPB_MOUSE	YMEL1_MOUSE	0
CLPB_MOUSE	GRP78_MOUSE	0
CLPB_MOUSE	DNJB4_MOUSE	0
CLPB_MOUSE	DNJA1_MOUSE	0
CLPB_MOUSE	GRPE1_MOUSE	0
CLPB_MOUSE	HYOU1_MOUSE	0
CLPB_MOUSE	HS105_MOUSE	0
CLPB_MOUSE	HS74L_MOUSE	0
CLPB_MOUSE	ERF3A_MOUSE	0
UBA1_MOUSE	UBC12_MOUSE	0
UBA1_MOUSE	NEDD8_MOUSE	0
UBA1_MOUSE	SYAC_MOUSE	0
UBA1_MOUSE	UB2L3_MOUSE	0
UBA1_MOUSE	SYLC_MOUSE	0
UBA1_MOUSE	UBE2N_MOUSE	0
EMD_MOUSE	2AAA_MOUSE	0
EMD_MOUSE	PP2AA_MOUSE	0
EMD_MOUSE	BAF_MOUSE	0
BIEA_MOUSE	UD16_MOUSE	0
BIEA_MOUSE	UD2A3_MOUSE	0
BIEA_MOUSE	BLVRB_MOUSE	0
BIEA_MOUSE	UD11_MOUSE	0
BIEA_MOUSE	UD19_MOUSE	0
SF3A1_MOUSE	SMD1_MOUSE	0
SF3A1_MOUSE	U2AF2_MOUSE	0
SF3A1_MOUSE	LSM2_MOUSE	0
SF3A1_MOUSE	ROA0_MOUSE	0
SF3A1_MOUSE	U2AF1_MOUSE	0
SF3A1_MOUSE	CCAR1_MOUSE	0
SF3A1_MOUSE	SMD3_MOUSE	0
SF3A1_MOUSE	U5S1_MOUSE	0
SF3A1_MOUSE	CDC5L_MOUSE	0
SF3A1_MOUSE	PRP19_MOUSE	0
SF3A1_MOUSE	SF3B1_MOUSE	0
SF3A1_MOUSE	CPSF5_MOUSE	0
SF3A1_MOUSE	HNRL1_MOUSE	0
SF3A1_MOUSE	SMD2_MOUSE	0
SF3A1_MOUSE	DHX9_MOUSE	0
SF3A1_MOUSE	HNRPK_MOUSE	0
SF3A1_MOUSE	RBM8A_MOUSE	0
SF3A1_MOUSE	SMC1A_MOUSE	0
SF3A1_MOUSE	HNRPF_MOUSE	0
SF3A1_MOUSE	SF3B3_MOUSE	0
SF3A1_MOUSE	HNRPU_MOUSE	0
SF3A1_MOUSE	HNRPL_MOUSE	0
SF3A1_MOUSE	HNRH2_MOUSE	0
SF3A1_MOUSE	PCBP1_MOUSE	0
SF3A1_MOUSE	HNRH1_MOUSE	0
SF3A1_MOUSE	RU17_MOUSE	0
SF3A1_MOUSE	SF3B4_MOUSE	0
SF3A1_MOUSE	PCBP2_MOUSE	0
SF3A1_MOUSE	YBOX1_MOUSE	0
SF3A1_MOUSE	RNPS1_MOUSE	0
SF3A1_MOUSE	ROA2_MOUSE	0
SF3A1_MOUSE	ROA3_MOUSE	0
SF3A1_MOUSE	FUS_MOUSE	0
SF3A1_MOUSE	SRSF5_MOUSE	0
SF3A1_MOUSE	HNRPC_MOUSE	0
SF3A1_MOUSE	HNRPM_MOUSE	0
SF3A1_MOUSE	RUXE_MOUSE	0
SF3A1_MOUSE	HNRPD_MOUSE	0
RHOC_MOUSE	MK14_MOUSE	0
RHOC_MOUSE	RHOA_MOUSE	0
RHOC_MOUSE	GDIA_MOUSE	0
