#node	score1
INMT_MOUSE	9.1176
SYG_MOUSE	-4.6112
TPM4_MOUSE	-0.728
DUS3_MOUSE	-5.353
PROD_MOUSE	-9.713
KLC4_MOUSE	-6.916
MA1A1_MOUSE	-9.693
SYFA_MOUSE	-9.4815
GCDH_MOUSE	-1.5774
CALR_MOUSE	-0.3298
RL8_MOUSE	-9.1312
GSTM5_MOUSE	-6.9118
GSTM4_MOUSE	-5.1961
GSTM7_MOUSE	-9.3481
GSTM1_MOUSE	-9.01
STA5B_MOUSE	-3.7684
CWC15_MOUSE	-2.7036
DNMT1_MOUSE	-9.676
EIF3G_MOUSE	9.5567
ADH1_MOUSE	-1.473
PHB2_MOUSE	-7.7097
PTN6_MOUSE	-9.231
RS5_MOUSE	-5.5701
BID_MOUSE	-7.3926
DJB11_MOUSE	1.3851
COR1C_MOUSE	-9.6119
NDRG2_MOUSE	-8.9023
ETFB_MOUSE	-9.0633
PLOD3_MOUSE	-6.7434
MK14_MOUSE	-4.5978
LBR_MOUSE	0.5878
U2AF2_MOUSE	-6.6045
SGTA_MOUSE	-4.5158
KAPCB_MOUSE	-0.6225
CD44_MOUSE	17.8207
WDR1_MOUSE	-8.3897
PRDX2_MOUSE	-9.4902
UFD1_MOUSE	-8.3016
THIOM_MOUSE	-6.096
CELF1_MOUSE	-7.6811
NDUS3_MOUSE	-9.6954
NCPR_MOUSE	-9.6952
CP2A5_MOUSE	-6.5687
TIF1B_MOUSE	-8.1159
UBC12_MOUSE	-9.1361
APOA2_MOUSE	-2.8265
CISY_MOUSE	-8.8733
PSB4_MOUSE	-9.6458
SQRD_MOUSE	-9.4769
ADHX_MOUSE	-8.5968
PEX1_MOUSE	2.094
CP2DQ_MOUSE	-8.5339
TRAP1_MOUSE	-6.2179
SNAA_MOUSE	-9.6786
VATB2_MOUSE	-9.3481
ARPC2_MOUSE	-9.7022
RS9_MOUSE	-9.3658
KBL_MOUSE	-9.1982
SPTB2_MOUSE	-9.2326
PDK1_MOUSE	-9.6275
APT_MOUSE	-9.6633
THIC_MOUSE	-9.3464
SODM_MOUSE	-3.0354
CTNB1_MOUSE	-8.6232
PSMD2_MOUSE	-8.6295
AP2M1_MOUSE	-4.2699
LSM2_MOUSE	-6.4612
2AAA_MOUSE	-9.6333
FUBP2_MOUSE	-8.44
RHOA_MOUSE	-9.3757
ROA0_MOUSE	4.0865
RLA1_MOUSE	5.391
MGST1_MOUSE	-8.8734
RS18_MOUSE	-9.2654
COR1B_MOUSE	-9.3114
ACYP1_MOUSE	-7.7547
VDAC3_MOUSE	-8.5374
RL30_MOUSE	-8.9433
AP1B1_MOUSE	-9.1312
PG12B_MOUSE	-5.4404
MEP50_MOUSE	-6.204
NEDD8_MOUSE	-9.432
THIKB_MOUSE	-9.5943
FADS1_MOUSE	-0.5353
SYCC_MOUSE	-8.6872
MTNB_MOUSE	-8.0649
ODPX_MOUSE	-9.0126
ACAD9_MOUSE	-9.5966
DHDH_MOUSE	-2.7972
PGAM1_MOUSE	-7.4628
GSTM2_MOUSE	-6.5067
RFA3_MOUSE	-5.3578
TNPO3_MOUSE	-9.501
VA0D1_MOUSE	-8.0014
ADH4_MOUSE	-8.3591
NDUS2_MOUSE	-9.6766
PEA15_MOUSE	2.4903
UD16_MOUSE	-8.2035
CYBP_MOUSE	-6.6
NDUA2_MOUSE	-7.7058
COX6C_MOUSE	-7.2772
TS101_MOUSE	-2.8672
PLMN_MOUSE	-9.5246
U2AF1_MOUSE	-1.3752
M2OM_MOUSE	-9.6818
PSB1_MOUSE	-9.6697
SURF4_MOUSE	-8.5041
CMC2_MOUSE	-9.1981
GDIA_MOUSE	-8.1138
NUCG_MOUSE	-9.7005
CLPX_MOUSE	-8.2517
HSP7C_MOUSE	-9.1248
ACDSB_MOUSE	-8.2649
CAZA2_MOUSE	-8.1019
VPS45_MOUSE	-3.7249
BHMT2_MOUSE	-8.1708
DHPR_MOUSE	-9.1953
LKHA4_MOUSE	-9.2389
HUTI_MOUSE	-8.5185
PURA2_MOUSE	-8.3519
DHI1_MOUSE	-8.5357
ADT2_MOUSE	-9.6753
LAMP2_MOUSE	-7.8542
CUL4A_MOUSE	-4.9691
MYH9_MOUSE	-9.6232
TTL12_MOUSE	-8.8999
PSMD3_MOUSE	-2.5171
VTNC_MOUSE	-7.598
ALDOC_MOUSE	-8.5063
RL19_MOUSE	-9.0561
PSD11_MOUSE	-7.8626
SOX_MOUSE	-9.1687
CRK_MOUSE	-9.06
RAB5A_MOUSE	1.1666
NB5R3_MOUSE	-7.7097
UCHL5_MOUSE	-9.1413
PSB6_MOUSE	-9.0144
PROF1_MOUSE	-8.7935
TOM34_MOUSE	1.3611
1433B_MOUSE	-5.5419
AKAP1_MOUSE	-9.3158
G3BP1_MOUSE	-9.34
GLYC_MOUSE	-9.7023
PNPO_MOUSE	-9.5271
DYHC1_MOUSE	-9.2763
AP2B1_MOUSE	-9.3481
FXR2_MOUSE	-9.2007
SYRC_MOUSE	-9.519
1433F_MOUSE	-6.6074
MDHM_MOUSE	-8.9391
VATE1_MOUSE	19.6844
GRB7_MOUSE	-7.8341
G6PC_MOUSE	-9.2259
PSME3_MOUSE	12.8532
CSN3_MOUSE	-4.7424
CDC37_MOUSE	-3.6791
CSN6_MOUSE	-8.1114
SEC63_MOUSE	23.2156
SNX3_MOUSE	14.053
ECHD1_MOUSE	-8.7974
ARGI1_MOUSE	-0.3236
STX7_MOUSE	-3.5184
ENPL_MOUSE	-7.2883
PH4H_MOUSE	-0.1558
CCAR1_MOUSE	18.1277
SAR1A_MOUSE	-8.3134
IPYR_MOUSE	-9.4846
PHS_MOUSE	-5.7462
CAND1_MOUSE	-9.5768
EGFR_MOUSE	-8.633
NDUS7_MOUSE	-9.704
QCR10_MOUSE	-9.6314
SMD3_MOUSE	-9.3454
TIM13_MOUSE	-9.3362
TRXR1_MOUSE	-9.2279
HINT1_MOUSE	-9.2499
AHSA2_MOUSE	11.4274
XPO1_MOUSE	-9.0807
NUDC2_MOUSE	-4.7963
PP2AA_MOUSE	-8.77
HSP74_MOUSE	-8.5702
CALX_MOUSE	-9.4846
GBLP_MOUSE	-7.1821
SAR1B_MOUSE	-9.4334
ARF5_MOUSE	-9.6292
DBNL_MOUSE	-9.4659
DYL2_MOUSE	-9.6326
RM22_MOUSE	-8.1098
ACACA_MOUSE	-0.6765
NAMPT_MOUSE	-8.0687
GNA13_MOUSE	-9.5975
MTND_MOUSE	-3.7386
RAB10_MOUSE	-1.4223
PRS8_MOUSE	-9.3481
DDX5_MOUSE	-8.6807
PSD12_MOUSE	-6.0232
NHRF1_MOUSE	-6.29
ADRO_MOUSE	-9.0674
NT5C_MOUSE	-1.5313
LIS1_MOUSE	-9.5787
GALK1_MOUSE	-9.3542
SRP68_MOUSE	-8.7853
EXOC7_MOUSE	-8.0865
TXD17_MOUSE	-8.5648
BLMH_MOUSE	-9.501
NDKB_MOUSE	-9.4113
PUR4_MOUSE	-9.068
U5S1_MOUSE	19.3402
NMT1_MOUSE	-8.5968
SCFD1_MOUSE	-9.6088
L2HDH_MOUSE	-5.2421
SC23A_MOUSE	-7.5939
PSA6_MOUSE	-9.2511
AHSA1_MOUSE	-9.6697
C1TC_MOUSE	-9.0317
TIM9_MOUSE	-9.6697
PPM1A_MOUSE	-9.6328
ACTN1_MOUSE	-6.5958
PRS4_MOUSE	-9.5957
LGMN_MOUSE	-7.2152
PREP_MOUSE	-9.3158
AKC1H_MOUSE	-1.3741
HS90A_MOUSE	-6.2546
PURA1_MOUSE	-7.0509
ELOV2_MOUSE	-5.3002
TPMT_MOUSE	-9.2654
DEK_MOUSE	-6.6144
SSRA_MOUSE	0.412
AUHM_MOUSE	-8.3982
QCR7_MOUSE	-9.5418
PDCD6_MOUSE	-4.5925
GLRX1_MOUSE	-9.3888
NDUS6_MOUSE	-6.389
ACO12_MOUSE	-7.0691
MCCB_MOUSE	-9.3094
BTF3_MOUSE	-8.2919
AP3B1_MOUSE	-9.0844
DYR_MOUSE	-9.3881
PSMD6_MOUSE	-9.058
ODPB_MOUSE	-9.5487
ACOX2_MOUSE	-9.6066
NDUS4_MOUSE	-9.6205
VDAC2_MOUSE	-9.4609
OXSM_MOUSE	24.8025
DHE3_MOUSE	-8.8185
VINC_MOUSE	-8.5648
PRS10_MOUSE	-8.255
PPIF_MOUSE	-1.931
ARF4_MOUSE	-8.2388
HACL1_MOUSE	-9.454
OXND1_MOUSE	-9.3939
TKT_MOUSE	-7.732
ESTD_MOUSE	-8.1595
CLUS_MOUSE	-8.6076
DPYL2_MOUSE	-7.7575
ITM2B_MOUSE	-5.6853
SUCB1_MOUSE	-8.1301
DNJC3_MOUSE	-9.0002
DAD1_MOUSE	-8.585
PSB5_MOUSE	-9.4934
DHRS4_MOUSE	-8.0981
TCPE_MOUSE	-6.637
SYTC_MOUSE	-9.0955
1433Z_MOUSE	-9.0674
DPYS_MOUSE	-9.2927
EIF3H_MOUSE	-6.4737
EIF3E_MOUSE	-8.8812
NDUB9_MOUSE	-7.4062
DERL1_MOUSE	-9.5566
PUR8_MOUSE	-8.741
TOM22_MOUSE	7.7334
SAM50_MOUSE	-5.6242
NDUA6_MOUSE	-9.2233
TWF1_MOUSE	-7.4723
NAGAB_MOUSE	-4.3442
ACON_MOUSE	-9.6753
CY1_MOUSE	-8.7385
OPLA_MOUSE	-8.6918
PNCB_MOUSE	-8.1693
TYPH_MOUSE	-8.8854
CD166_MOUSE	5.3836
ATG3_MOUSE	-9.6753
GLGB_MOUSE	-8.8886
PMM2_MOUSE	0.4312
NIT2_MOUSE	-6.7132
SDF2L_MOUSE	-6.6125
MK01_MOUSE	-9.4241
TFR1_MOUSE	-1.3102
UMPS_MOUSE	-5.2928
NDUB4_MOUSE	-2.9631
ECHP_MOUSE	-9.3383
FETUA_MOUSE	-7.8323
KNG1_MOUSE	-9.4963
HRG_MOUSE	-9.2143
IF4A2_MOUSE	41.5235
ATP5J_MOUSE	-7.067
ATPO_MOUSE	-9.4726
PUR2_MOUSE	-8.7447
SODC_MOUSE	-3.3345
GPDA_MOUSE	-9.1417
K2C1_MOUSE	-9.5633
K1C18_MOUSE	-7.0738
CSAD_MOUSE	-9.2143
SOAT2_MOUSE	-9.5419
FABPI_MOUSE	-9.3879
NDUA5_MOUSE	-4.4444
K2C8_MOUSE	-9.6066
ACY1_MOUSE	-9.4051
CREL2_MOUSE	-9.7022
CD2AP_MOUSE	-9.3032
CDC5L_MOUSE	-8.9177
HS90B_MOUSE	-8.6763
LGUL_MOUSE	-8.5845
EHD3_MOUSE	-9.3631
XDH_MOUSE	0.4788
VAPA_MOUSE	5.8343
CO3_MOUSE	-9.704
NUD12_MOUSE	-9.6422
KINH_MOUSE	-9.5347
CADH2_MOUSE	-8.6248
HA1B_MOUSE	-8.097
PSB8_MOUSE	-5.7297
GRP75_MOUSE	-9.5241
ERF1_MOUSE	-9.5419
CFAB_MOUSE	-9.7162
CSK2B_MOUSE	-7.5302
TT39C_MOUSE	-7.9883
RT18B_MOUSE	-8.2518
DHB4_MOUSE	-6.9083
TXNL1_MOUSE	-9.6497
SYNC_MOUSE	-5.9365
HEMH_MOUSE	-9.0056
LMNB1_MOUSE	-8.8972
DCTN4_MOUSE	-6.0489
RS14_MOUSE	-8.8516
SERC_MOUSE	-9.6385
CNDP2_MOUSE	-9.5814
ANXA1_MOUSE	-9.676
FRIH_MOUSE	41.5235
FADS2_MOUSE	-7.6486
PRP19_MOUSE	-9.2817
DDB1_MOUSE	-9.1312
FEN1_MOUSE	-8.0613
AL1A7_MOUSE	-7.2748
OTUB1_MOUSE	-8.5798
EHD1_MOUSE	-5.4136
KAD3_MOUSE	-8.7056
ERG24_MOUSE	-9.1707
BAF_MOUSE	-6.8242
GCSP_MOUSE	-8.5259
RAB1B_MOUSE	-4.8158
PAPS2_MOUSE	-9.2666
CPT1A_MOUSE	-9.4292
PRDX5_MOUSE	-8.3775
STIP1_MOUSE	-9.6043
PDCD4_MOUSE	-7.1074
RET4_MOUSE	-8.2181
EIF3A_MOUSE	-7.9088
PRDX3_MOUSE	-9.4509
CP239_MOUSE	-1.7949
P5CS_MOUSE	7.4063
AOFA_MOUSE	-8.7351
GSTO1_MOUSE	-8.617
CASP7_MOUSE	-8.2593
PDIA1_MOUSE	-8.8257
PCY2_MOUSE	-9.386
DCXR_MOUSE	-4.5413
AATC_MOUSE	-7.4277
MRP2_MOUSE	-2.4302
NDUB8_MOUSE	5.6131
HEXA_MOUSE	-4.4025
SAC1_MOUSE	-9.5118
HCD2_MOUSE	-6.1631
PRDX4_MOUSE	-5.5214
PA2G4_MOUSE	-9.6049
ATPB_MOUSE	-9.2138
H17B6_MOUSE	-9.7117
DCTN2_MOUSE	-5.804
ATPA_MOUSE	-8.7146
ICLN_MOUSE	-9.6373
PAIP1_MOUSE	-9.6326
ECHM_MOUSE	-8.6986
CP2E1_MOUSE	8.4576
PSD13_MOUSE	-3.5948
IFM3_MOUSE	7.5028
TALDO_MOUSE	-9.2892
BGLR_MOUSE	41.5235
LYAG_MOUSE	-8.9863
IF4A3_MOUSE	-9.392
TCPQ_MOUSE	-9.1927
HPRT_MOUSE	-9.0537
QCR1_MOUSE	-8.9177
SC11A_MOUSE	-5.074
ECHB_MOUSE	-8.4729
DIC_MOUSE	-7.509
HGS_MOUSE	-6.1448
DHTK1_MOUSE	-9.6326
NUDT5_MOUSE	-9.5187
ISCU_MOUSE	-9.5833
LYPA1_MOUSE	-9.6805
GSTA3_MOUSE	-9.0144
NDUS1_MOUSE	-5.8603
CH60_MOUSE	-9.3129
SF3B1_MOUSE	-5.9321
CPSM_MOUSE	-7.5503
ACADL_MOUSE	-8.5561
RPE_MOUSE	-4.4797
NDUB3_MOUSE	-9.3527
IF2P_MOUSE	-7.7511
CP27A_MOUSE	-9.2754
PECR_MOUSE	-9.1234
PUR9_MOUSE	-9.4726
PSMD1_MOUSE	-9.5344
NUCL_MOUSE	-9.2143
NDUAA_MOUSE	-9.2389
SPYA_MOUSE	-9.1923
PP1R7_MOUSE	-9.2663
SEPT2_MOUSE	-9.3714
ATG4B_MOUSE	5.7071
SCLY_MOUSE	-9.091
ARP3_MOUSE	-9.2644
MCM6_MOUSE	-5.3866
SYDC_MOUSE	-9.5731
PARP1_MOUSE	-8.9093
SRP09_MOUSE	-2.4856
FUMH_MOUSE	-7.3009
MPC2_MOUSE	-7.4622
AT1B1_MOUSE	-8.4468
BPNT1_MOUSE	-8.5117
SYIM_MOUSE	-8.1273
SPS1_MOUSE	-9.5751
PAHX_MOUSE	-9.2389
UAP1_MOUSE	-6.8506
DHB7_MOUSE	1.8303
AL9A1_MOUSE	-6.3223
MGST3_MOUSE	-9.122
PSB7_MOUSE	-6.3462
PPP6_MOUSE	0.5274
YMEL1_MOUSE	-5.1989
PGES2_MOUSE	-9.5642
GPDM_MOUSE	-9.1361
CACP_MOUSE	-6.9551
GRP78_MOUSE	-8.7679
KYNU_MOUSE	-9.4769
PSMD5_MOUSE	-9.4113
RAB14_MOUSE	-8.9327
GELS_MOUSE	-8.9863
PSDE_MOUSE	-7.4359
PLCB_MOUSE	-7.5426
DJC10_MOUSE	-4.9868
TIM10_MOUSE	7.5723
GORS2_MOUSE	-8.4196
MTX2_MOUSE	-8.6394
LIN7C_MOUSE	-1.8499
CAPR1_MOUSE	-9.522
CATA_MOUSE	-9.5418
DHB12_MOUSE	-9.5487
THRB_MOUSE	18.6458
PDIA3_MOUSE	-9.5271
ARFG2_MOUSE	41.5235
HAOX1_MOUSE	-9.3606
IVD_MOUSE	-9.1248
PCNA_MOUSE	-9.3481
RT05_MOUSE	-9.4726
SNX5_MOUSE	-9.3726
SC23B_MOUSE	-6.3326
PCKGC_MOUSE	-7.4177
FABP4_MOUSE	-7.4767
PSA7_MOUSE	-9.6287
ARFG1_MOUSE	9.489
RALY_MOUSE	-7.742
ACSA_MOUSE	-9.235
IF6_MOUSE	-9.1687
NFS1_MOUSE	-6.9712
ACL6A_MOUSE	-6.908
MCCA_MOUSE	-8.5065
ANXA5_MOUSE	-8.6918
PPID_MOUSE	-9.6753
ETFD_MOUSE	-2.4251
EIF2A_MOUSE	-9.616
GUAA_MOUSE	-8.4814
SSRG_MOUSE	-4.2038
CSDE1_MOUSE	-6.6154
SC22B_MOUSE	-9.0853
S10AB_MOUSE	-3.9602
HCDH_MOUSE	-6.7551
IPYR2_MOUSE	-9.5168
AMPE_MOUSE	-6.7514
PAPS1_MOUSE	-8.7974
DNJB4_MOUSE	-9.4769
LMNA_MOUSE	-9.6119
RS3A_MOUSE	-4.1546
GSH0_MOUSE	-6.3354
ABCD3_MOUSE	-9.4962
IF4E_MOUSE	-8.6618
URIC_MOUSE	-8.4018
CAD17_MOUSE	-8.5968
DECR_MOUSE	-4.4936
CP7A1_MOUSE	-9.4855
PDLI5_MOUSE	-2.9768
ALDOB_MOUSE	41.2615
AMBP_MOUSE	-0.2181
THIO_MOUSE	-8.6325
PTGR1_MOUSE	18.4312
HEM2_MOUSE	-7.7383
DNJA1_MOUSE	-9.4132
CHMP5_MOUSE	1.6354
RD23B_MOUSE	-9.7117
NOL6_MOUSE	-9.0858
AP4A_MOUSE	-9.6133
TERA_MOUSE	-9.294
TLN1_MOUSE	-7.8515
GLCNE_MOUSE	-8.3472
AAPK2_MOUSE	-6.8174
TXD12_MOUSE	-8.117
CP2J5_MOUSE	-7.4273
NLTP_MOUSE	-2.4628
CPT2_MOUSE	-9.2123
PYRG1_MOUSE	-8.9605
PPCS_MOUSE	-3.6416
MYCBP_MOUSE	-9.1907
NDUS5_MOUSE	-7.5745
PPT1_MOUSE	-9.6786
CDC42_MOUSE	-7.4177
HMGCL_MOUSE	-9.6579
DCUP_MOUSE	-9.6315
AK1A1_MOUSE	-9.1934
CP4AE_MOUSE	22.6371
KCY_MOUSE	-7.879
CDD_MOUSE	-8.8019
OST48_MOUSE	-9.6368
PEF1_MOUSE	-8.9252
KAD2_MOUSE	-9.296
STMN1_MOUSE	-0.0421
PSB2_MOUSE	-8.7758
NUDC_MOUSE	-9.7117
RT15_MOUSE	-5.3701
41_MOUSE	-1.742
MECR_MOUSE	-9.4861
PRS7_MOUSE	-9.4241
PARK7_MOUSE	-4.6891
G6PE_MOUSE	-8.0981
FBX6_MOUSE	-3.7551
MPPB_MOUSE	7.2208
LRC47_MOUSE	-9.7057
GBB1_MOUSE	-8.0907
KHK_MOUSE	-9.0931
MARE3_MOUSE	-9.6373
DHX15_MOUSE	-9.7057
SPCS_MOUSE	-7.9683
GRPE1_MOUSE	-9.3158
UGDH_MOUSE	-9.468
PUR6_MOUSE	-9.1351
UD2A3_MOUSE	-9.5358
ALBU_MOUSE	-6.2007
USO1_MOUSE	-8.1073
SCRB2_MOUSE	-9.0042
RAN_MOUSE	-9.5107
HPPD_MOUSE	-7.3926
SERB_MOUSE	-1.378
ALDH2_MOUSE	12.8483
AT2A2_MOUSE	-5.5026
AACS_MOUSE	-9.5818
AAKB1_MOUSE	-9.7117
ACADS_MOUSE	-9.4103
SDSL_MOUSE	-7.0019
RL6_MOUSE	-9.1805
ARC1A_MOUSE	-9.6066
NDUA4_MOUSE	-9.222
CUL1_MOUSE	15.1863
AASS_MOUSE	-8.9579
GBB2_MOUSE	-8.8001
CP3AD_MOUSE	-9.5096
ASNS_MOUSE	-9.1312
3HIDH_MOUSE	-7.5103
5NT3A_MOUSE	3.8851
ABCG2_MOUSE	-8.4272
GSTK1_MOUSE	-9.6576
RT33_MOUSE	-2.6928
NFU1_MOUSE	-6.6045
TCPH_MOUSE	-9.6646
MOGS_MOUSE	-7.2435
RM19_MOUSE	-8.5661
CNBP_MOUSE	-9.6697
RPN1_MOUSE	-9.5919
RUVB1_MOUSE	-9.1067
S61A1_MOUSE	39.8472
MUG1_MOUSE	-8.3568
GDIR2_MOUSE	-0.5329
GYS2_MOUSE	-5.0467
NEUA_MOUSE	-9.412
SEC13_MOUSE	-4.7768
ATG7_MOUSE	-7.8325
IIGP1_MOUSE	-7.9917
FKBP4_MOUSE	-8.9177
S27A5_MOUSE	-8.8722
TOM40_MOUSE	-9.4558
VASP_MOUSE	-9.3498
RL28_MOUSE	-8.1297
CYFP1_MOUSE	-4.6112
UN45A_MOUSE	32.4795
PRS6B_MOUSE	-9.5193
MFGM_MOUSE	-9.5994
FAAA_MOUSE	-9.342
NDUC2_MOUSE	-9.0815
IPO5_MOUSE	-6.5753
NADC_MOUSE	-8.5339
RAB6A_MOUSE	-6.9522
EIF3C_MOUSE	-9.4888
RS3_MOUSE	-7.9348
PSA1_MOUSE	-6.5342
COPB_MOUSE	-9.2536
RUVB2_MOUSE	-4.2148
BAX_MOUSE	-8.1855
LTOR1_MOUSE	-9.66
BAG3_MOUSE	-6.3218
QCR2_MOUSE	-7.9802
ILK_MOUSE	-6.7162
HEMO_MOUSE	4.8298
THUM1_MOUSE	-8.4956
LHPP_MOUSE	-9.6642
STIM1_MOUSE	-9.5096
EIF3F_MOUSE	-9.5975
HDAC6_MOUSE	24.99
EBP_MOUSE	-8.7272
OPHN1_MOUSE	-9.2513
IGBP1_MOUSE	-8.5864
ACSL4_MOUSE	-4.5063
ODPA_MOUSE	-8.3016
RS4X_MOUSE	-0.1854
NSDHL_MOUSE	-8.9815
RBBP7_MOUSE	-8.8733
HCFC1_MOUSE	-3.9758
DKC1_MOUSE	-7.9434
PRPS1_MOUSE	-6.1632
LAMP1_MOUSE	-9.7073
VPS36_MOUSE	13.6972
ORNT1_MOUSE	-9.2585
GSHR_MOUSE	-9.5601
ASAH1_MOUSE	-9.4586
PGDH_MOUSE	-8.8983
ACSL1_MOUSE	-8.0662
AATM_MOUSE	-9.6237
VPS35_MOUSE	-8.5531
DNJA2_MOUSE	-8.9312
IST1_MOUSE	-3.8276
EST1C_MOUSE	-9.5633
CPSF5_MOUSE	19.903
MT2_MOUSE	-4.1565
MT1_MOUSE	-9.6066
6PGL_MOUSE	-9.0796
COX41_MOUSE	-9.6928
DHB2_MOUSE	-8.1327
ULA1_MOUSE	-9.1324
SYAC_MOUSE	-9.6366
SRPR_MOUSE	1.7673
THIL_MOUSE	-8.9047
ADX_MOUSE	-6.4248
2AAB_MOUSE	-8.2124
ODP2_MOUSE	-6.1496
APOA4_MOUSE	-9.1849
APOC3_MOUSE	9.5028
APOA1_MOUSE	-7.5045
COPD_MOUSE	-7.8623
NEDD4_MOUSE	-9.5075
ANXA2_MOUSE	-9.4503
ODBB_MOUSE	-9.5271
KPYM_MOUSE	-9.2478
PSA4_MOUSE	-9.2837
CP1A2_MOUSE	-9.6373
CSK_MOUSE	13.9814
ETFA_MOUSE	-8.0862
CX7A2_MOUSE	-8.4624
GSTA4_MOUSE	-9.2485
GSH1_MOUSE	-9.5261
SNX1_MOUSE	-7.3741
PPIB_MOUSE	-8.2493
RL4_MOUSE	-7.2781
AT1B3_MOUSE	-6.4214
MAOX_MOUSE	-8.5065
STT3B_MOUSE	-9.5633
COPB2_MOUSE	-9.5975
RSSA_MOUSE	-9.3919
PCCB_MOUSE	-5.5661
SRPRB_MOUSE	-4.6051
TRFE_MOUSE	-9.713
KAP2_MOUSE	-9.1003
MCAT_MOUSE	-9.2509
GCST_MOUSE	-9.6465
ATX2L_MOUSE	-7.0295
KPYR_MOUSE	-2.9279
CCS_MOUSE	-4.647
GMPPA_MOUSE	-8.4213
S23IP_MOUSE	6.2401
NPL4_MOUSE	11.4874
ALG5_MOUSE	-9.7044
CSN8_MOUSE	-9.5943
AMPN_MOUSE	-8.8597
IPO9_MOUSE	18.3094
ACSM1_MOUSE	-5.3498
CHM4B_MOUSE	-3.5615
3BHS7_MOUSE	-9.4876
TCPB_MOUSE	-5.4868
LPP_MOUSE	-8.6643
RT02_MOUSE	-1.6599
ABCF1_MOUSE	-7.4281
GMPPB_MOUSE	-7.1063
ACOD1_MOUSE	-9.2622
KIME_MOUSE	-9.2761
FIBG_MOUSE	-8.471
SO1A1_MOUSE	-4.8633
GCSH_MOUSE	-8.6474
FKB1A_MOUSE	-1.9665
RILP_MOUSE	-8.5798
HNRL1_MOUSE	-3.8951
NDUB7_MOUSE	3.5424
THIM_MOUSE	-3.6145
CP7B1_MOUSE	-8.7201
TMEDA_MOUSE	-5.4934
SMD2_MOUSE	-8.4353
FBRL_MOUSE	6.4385
CP3AB_MOUSE	-6.6977
DHC24_MOUSE	-7.83
DHB8_MOUSE	-8.8605
DHX9_MOUSE	-9.4103
RCC2_MOUSE	-9.2031
MAVS_MOUSE	-9.3362
COPG2_MOUSE	4.6928
PDXK_MOUSE	-9.5643
PCKGM_MOUSE	7.0289
KAT1_MOUSE	-7.986
LIPT_MOUSE	4.9933
SKP1_MOUSE	-4.4545
PCCA_MOUSE	-9.336
MPP6_MOUSE	-9.4855
TBCA_MOUSE	-9.0698
EIF3L_MOUSE	-9.669
KMO_MOUSE	-6.2195
PP1A_MOUSE	-9.0567
PAIRB_MOUSE	-7.2405
SNX2_MOUSE	-9.6391
RDH7_MOUSE	-8.5409
HNRPK_MOUSE	-5.4496
TIM8B_MOUSE	-7.1428
DPYD_MOUSE	-8.8879
FIBB_MOUSE	-9.4292
AT1A1_MOUSE	-2.8114
M2GD_MOUSE	-8.9219
NDUA7_MOUSE	-9.1417
RM23_MOUSE	-5.5016
ACTZ_MOUSE	-8.538
HYKK_MOUSE	-9.6399
LMAN1_MOUSE	-8.9061
AMPL_MOUSE	-9.7103
ALD2_MOUSE	-3.2494
HUTU_MOUSE	-7.7825
AOFB_MOUSE	-5.353
GALM_MOUSE	-9.6714
SSDH_MOUSE	-9.4793
VATH_MOUSE	15.7021
AIFM1_MOUSE	-9.6319
