#node	score1
CASP7_MOUSE	-1.667
FABP4_MOUSE	-2.5213
RM12_MOUSE	-3.5296
SRC8_MOUSE	-3.6247
GDIA_MOUSE	-2.1084
AL4A1_MOUSE	-1.5375
GPDA_MOUSE	45.4888
HCD2_MOUSE	-3.5715
COPG2_MOUSE	-3.4265
PURA1_MOUSE	29.4534
RL10_MOUSE	-3.6247
CBR1_MOUSE	-1.7353
ATP5H_MOUSE	-3.6211
GNAI2_MOUSE	-3.7145
TPIS_MOUSE	-3.6587
HEMH_MOUSE	-3.4352
SYNC_MOUSE	-3.4134
HINT1_MOUSE	0.9227
IF5_MOUSE	-2.2064
CP2D9_MOUSE	-3.423
GSTA4_MOUSE	-3.5991
PPP5_MOUSE	-2.9806
EF1D_MOUSE	-3.4111
METK2_MOUSE	-3.1605
RRF2M_MOUSE	-1.6493
SUCB2_MOUSE	-3.5058
GORS2_MOUSE	-3.3664
PDCD4_MOUSE	-0.7297
IF4G1_MOUSE	-2.8081
UCRI_MOUSE	-2.1741
SCLY_MOUSE	-2.4461
ECH1_MOUSE	-2.7634
RAC1_MOUSE	6.2474
CPSM_MOUSE	-3.3339
CSN8_MOUSE	-3.1733
NHRF3_MOUSE	-2.5423
ACADV_MOUSE	-3.5599
SNP23_MOUSE	-2.5614
MEP50_MOUSE	-2.478
NPM_MOUSE	-2.7877
GPD1L_MOUSE	-3.6452
APOH_MOUSE	-1.0153
FAS_MOUSE	46.1694
GNA1_MOUSE	-3.699
CCAR1_MOUSE	-1.68
COX5B_MOUSE	-3.728
MYPT1_MOUSE	-3.1086
CSN3_MOUSE	7.1598
RAVR1_MOUSE	-3.2637
RL18_MOUSE	3.1568
QCR6_MOUSE	-2.5827
SMD2_MOUSE	-3.4384
RS18_MOUSE	-3.5248
KAT1_MOUSE	-3.5353
VDAC2_MOUSE	-3.4575
PMM2_MOUSE	1.1335
ACSM1_MOUSE	-1.8044
KIME_MOUSE	-3.2862
SURF4_MOUSE	-0.0562
ACOX1_MOUSE	-1.3189
NDRG2_MOUSE	-2.9921
AL1A1_MOUSE	-3.6165
VPP1_MOUSE	-1.4852
IF4E_MOUSE	-1.5314
RL7_MOUSE	-2.6478
BUB3_MOUSE	-3.6026
GSTM2_MOUSE	-2.3276
AMPE_MOUSE	-0.0738
AP4A_MOUSE	-2.1421
ZO2_MOUSE	-2.1424
CBS_MOUSE	-3.6757
AKTS1_MOUSE	-3.1936
RL37A_MOUSE	-3.5171
S61A1_MOUSE	0.5996
3HIDH_MOUSE	-1.4994
CHDH_MOUSE	-3.3363
DHPR_MOUSE	-0.8694
NDUA7_MOUSE	-2.8302
PAPS2_MOUSE	-3.0542
CPT1A_MOUSE	-3.5594
PSMD2_MOUSE	-1.1358
SSRP1_MOUSE	-0.0209
ADX_MOUSE	-2.9494
MK14_MOUSE	-1.6039
PH4H_MOUSE	-1.8932
ARF5_MOUSE	5.8722
CEPT1_MOUSE	-0.444
XPO2_MOUSE	-3.7149
PROD2_MOUSE	-1.1192
IQGA1_MOUSE	-3.6788
PPIF_MOUSE	0.3429
RS30_MOUSE	1.7395
PSMD9_MOUSE	1.0629
SEC63_MOUSE	0.8329
SNX3_MOUSE	-2.7034
QCR9_MOUSE	-0.1937
TIM50_MOUSE	-3.4414
ITA3_MOUSE	-3.5266
TXND5_MOUSE	-2.8173
LDHD_MOUSE	-2.8866
PPIB_MOUSE	0.584
BLVRB_MOUSE	-2.2099
AL7A1_MOUSE	-2.4829
DHX9_MOUSE	-3.4149
PSDE_MOUSE	5.1374
HS105_MOUSE	-3.5482
MPC1_MOUSE	6.8378
TIM44_MOUSE	-3.3796
DIAP1_MOUSE	-2.6544
MIF_MOUSE	-0.9076
THIM_MOUSE	-1.1622
ICLN_MOUSE	-0.7584
NIT2_MOUSE	-1.3184
MANF_MOUSE	-1.5678
FLNA_MOUSE	-3.5045
GLSL_MOUSE	-2.8744
TYPH_MOUSE	-2.9915
SYLC_MOUSE	-3.5546
RL19_MOUSE	-2.7686
GNAI3_MOUSE	-3.6923
KAP2_MOUSE	-2.1891
SNAA_MOUSE	-3.4995
THIO_MOUSE	-2.914
PGM1_MOUSE	-2.5957
WDR1_MOUSE	-0.122
PDLI1_MOUSE	-3.6247
APT_MOUSE	3.6328
ARF1_MOUSE	2.9617
NDUS2_MOUSE	-3.3971
HDAC6_MOUSE	12.6372
SCRB1_MOUSE	-3.6486
ASSY_MOUSE	-3.3601
RTN4_MOUSE	-0.8643
AATC_MOUSE	1.8285
SODC_MOUSE	5.1839
CAB39_MOUSE	-2.4719
ACOD1_MOUSE	-3.673
HS90B_MOUSE	-3.4671
ACTBL_MOUSE	-1.5232
IF4A1_MOUSE	-1.5878
DHDH_MOUSE	-2.688
AAKB1_MOUSE	11.4459
USP9X_MOUSE	-3.5647
DEOC_MOUSE	-3.2403
PRP19_MOUSE	-2.1048
ECHD1_MOUSE	-1.9949
MK03_MOUSE	-2.7525
TCPD_MOUSE	-3.2021
CFAB_MOUSE	-3.2283
GMPPA_MOUSE	-3.336
MBB1A_MOUSE	-2.9059
RL4_MOUSE	-1.5847
NDUS5_MOUSE	1.0174
MT1_MOUSE	-3.1129
RAB8A_MOUSE	-0.4683
ACO12_MOUSE	-2.1892
SPS1_MOUSE	1.8438
RS15_MOUSE	1.7682
GSH1_MOUSE	-0.1111
HCDH_MOUSE	0.7267
ITA1_MOUSE	13.2702
MAAI_MOUSE	-3.3601
SF3B1_MOUSE	-3.3738
CH60_MOUSE	-1.1906
ACON_MOUSE	-3.6565
G6PI_MOUSE	-1.8342
AL1B1_MOUSE	-2.4685
XPO5_MOUSE	-3.6766
PSMD6_MOUSE	-0.9179
DLDH_MOUSE	-3.3564
F16P1_MOUSE	3.1732
MY18A_MOUSE	-1.3247
ARPC4_MOUSE	-3.5513
CEAM1_MOUSE	29.9841
C560_MOUSE	-1.0862
LARP4_MOUSE	3.2002
RL23A_MOUSE	-3.5612
OPHN1_MOUSE	-3.5951
RL15_MOUSE	-1.9043
FUS_MOUSE	-3.6352
MPCP_MOUSE	-3.6945
FACE1_MOUSE	3.2104
NDUB9_MOUSE	-0.835
HUTI_MOUSE	-2.8424
NH2L1_MOUSE	-3.7109
NDUA5_MOUSE	-1.1019
RFA3_MOUSE	-3.6792
RUVB1_MOUSE	-3.7149
KNG1_MOUSE	-2.092
EI2BD_MOUSE	-1.0862
GSTM4_MOUSE	4.9287
GSTM5_MOUSE	-2.6961
PYC_MOUSE	9.3809
ODPA_MOUSE	-3.6636
CP51A_MOUSE	11.4029
XDH_MOUSE	-3.6945
EHD3_MOUSE	-3.3415
PSB4_MOUSE	-3.5688
HNRPQ_MOUSE	-2.1458
ODO2_MOUSE	-3.4569
RS2_MOUSE	0.1917
MAOX_MOUSE	4.4934
AT1B3_MOUSE	-1.5255
EST1C_MOUSE	-2.4829
IF4H_MOUSE	-2.8506
AK1D1_MOUSE	0.3317
FAF2_MOUSE	-3.6132
RAB14_MOUSE	-2.4567
AP3B1_MOUSE	-3.5845
RHG01_MOUSE	2.6267
GYS2_MOUSE	-0.5258
CP2F2_MOUSE	-3.5079
LIS1_MOUSE	-1.3247
LIN7C_MOUSE	18.4144
AOFB_MOUSE	1.0902
1433T_MOUSE	-0.8197
QCR2_MOUSE	-3.5344
SYTC_MOUSE	-1.7405
PNPH_MOUSE	-2.5306
TCPE_MOUSE	-2.6568
SEPT2_MOUSE	-2.7579
ATX2_MOUSE	-2.7208
AUHM_MOUSE	-0.4747
AP1S1_MOUSE	-2.908
COPE_MOUSE	-3.5581
SC11A_MOUSE	-1.0781
IF2A_MOUSE	-3.4621
GBB2_MOUSE	7.5373
RS9_MOUSE	-2.373
PP1R7_MOUSE	-3.0663
SSRD_MOUSE	-1.9426
GSTT1_MOUSE	-3.4916
SPYA_MOUSE	2.2002
CNDP2_MOUSE	-1.4937
COF2_MOUSE	-1.5206
HEM2_MOUSE	-3.6324
DYL2_MOUSE	-3.3431
ROA1_MOUSE	-3.6497
SRP68_MOUSE	-2.7927
KFA_MOUSE	2.2866
GRP78_MOUSE	-2.1006
RPN1_MOUSE	-2.1705
AT1B1_MOUSE	-3.6531
A1AT4_MOUSE	2.5339
EHD1_MOUSE	3.0886
S23IP_MOUSE	2.5567
NUD12_MOUSE	-3.5341
HNRPK_MOUSE	-3.4916
ERF1_MOUSE	-3.5992
ERG7_MOUSE	-2.7667
IMDH2_MOUSE	-3.673
CO8G_MOUSE	-1.479
U5S1_MOUSE	-3.6562
HMCS1_MOUSE	-2.8702
MFGM_MOUSE	-2.9662
TEBP_MOUSE	-3.0589
ADT2_MOUSE	-1.9323
ALDR_MOUSE	-3.1458
RS11_MOUSE	-2.6379
ACSM3_MOUSE	-2.2292
NDUA4_MOUSE	-2.0564
PRS6A_MOUSE	-3.0489
PSB6_MOUSE	-3.6791
PROF1_MOUSE	-3.6042
FRIH_MOUSE	24.2856
STAT1_MOUSE	-1.5203
ANXA5_MOUSE	-3.6352
PRS7_MOUSE	-2.98
PYGL_MOUSE	-3.1178
GDIR1_MOUSE	-3.646
VTI1B_MOUSE	-3.2494
KAPCB_MOUSE	11.5561
GRP75_MOUSE	-3.163
CSK21_MOUSE	29.8733
PRDX2_MOUSE	-3.3705
PDLI5_MOUSE	0.8965
LRC47_MOUSE	-0.8458
SSDH_MOUSE	-3.0203
LUC7L_MOUSE	2.7325
F261_MOUSE	-3.6075
HEM6_MOUSE	-2.4769
MCCB_MOUSE	-3.1467
H17B6_MOUSE	-3.0633
VINC_MOUSE	-3.382
STIP1_MOUSE	-3.5532
SERB_MOUSE	0.486
HPPD_MOUSE	8.0087
RL30_MOUSE	-1.8162
VDAC3_MOUSE	-3.1923
YKT6_MOUSE	-2.9262
NDUS8_MOUSE	-3.2076
RAB1A_MOUSE	-2.3084
DNJA1_MOUSE	-2.848
HSP74_MOUSE	-3.7275
CALX_MOUSE	-3.7198
H10_MOUSE	-2.268
COX41_MOUSE	-2.5497
DHB7_MOUSE	6.5407
PSB5_MOUSE	-2.4842
CO3_MOUSE	-3.4432
MGST1_MOUSE	-3.4524
RT29_MOUSE	-2.0323
ASNS_MOUSE	1.2453
DC1I2_MOUSE	-3.6043
BAF_MOUSE	-2.2888
RL10A_MOUSE	-3.666
RBBP7_MOUSE	-2.5131
CP4CA_MOUSE	-2.8713
PGS2_MOUSE	-3.6779
KAD2_MOUSE	-1.4519
ACACA_MOUSE	-3.0081
RL8_MOUSE	-3.3849
SYWC_MOUSE	-3.298
CLPX_MOUSE	-3.6923
HNRPL_MOUSE	-3.3115
RNPS1_MOUSE	-2.0531
ATG3_MOUSE	-3.1827
SCRB2_MOUSE	-2.8394
ODO1_MOUSE	-3.6165
VTNC_MOUSE	-1.5104
P5CS_MOUSE	-3.6281
GLYC_MOUSE	-3.7144
1433E_MOUSE	-2.7667
6PGD_MOUSE	-0.4403
RD23B_MOUSE	-3.5052
NOL6_MOUSE	3.6227
NDUS3_MOUSE	-3.4149
PUR2_MOUSE	-3.3828
RPN2_MOUSE	-3.3206
ACTN1_MOUSE	2.0735
FAAA_MOUSE	0.0115
RS28_MOUSE	-1.0466
RS7_MOUSE	-3.7392
KAD4_MOUSE	-3.5367
ERAP1_MOUSE	1.1734
LMNA_MOUSE	-1.722
INMT_MOUSE	-0.6098
HNRPF_MOUSE	-3.7236
HYOU1_MOUSE	-3.7198
HNRPU_MOUSE	-3.3847
CP3AD_MOUSE	-3.5353
ANXA1_MOUSE	-0.1937
CP7A1_MOUSE	-2.5536
SYFB_MOUSE	-3.2964
HNRH1_MOUSE	3.98
SYIC_MOUSE	-3.3564
PSA4_MOUSE	-2.6814
SERPH_MOUSE	-1.3597
PUR8_MOUSE	-3.3809
ODBB_MOUSE	-3.7373
RLA2_MOUSE	-3.649
GNA11_MOUSE	-3.5513
NEDD8_MOUSE	-3.5188
RL36_MOUSE	-3.5164
PP1G_MOUSE	-2.5368
MYO1C_MOUSE	-3.6872
RS19_MOUSE	-3.2491
GCKR_MOUSE	-2.3121
IPYR2_MOUSE	-2.8506
EIF3G_MOUSE	0.588
G6PE_MOUSE	-3.3219
CD36_MOUSE	-2.4125
NDUC2_MOUSE	-3.6247
DHSD_MOUSE	1.2697
G6PC_MOUSE	-3.0911
VATB2_MOUSE	-1.2167
USO1_MOUSE	-3.5612
EIF3A_MOUSE	-3.5594
RAP1A_MOUSE	-0.7507
RL38_MOUSE	-1.4827
DCMC_MOUSE	8.4865
MUTA_MOUSE	-3.651
AT5F1_MOUSE	-0.9652
SERA_MOUSE	-2.8966
IF2B_MOUSE	-2.7568
CP240_MOUSE	-3.7238
MUG1_MOUSE	-1.2596
HEM3_MOUSE	1.0842
TCEA1_MOUSE	-3.268
ICAM1_MOUSE	6.5155
DPYS_MOUSE	-3.2044
GOLP3_MOUSE	-2.2796
PPM1A_MOUSE	-3.5275
BUP1_MOUSE	-1.1134
EPN1_MOUSE	-0.9982
TOM22_MOUSE	7.3813
AP2A1_MOUSE	-3.5902
GUAA_MOUSE	-2.6034
LA_MOUSE	-3.6945
GABT_MOUSE	-3.2182
NDUAD_MOUSE	-2.4306
VAMP8_MOUSE	-3.5992
CASP3_MOUSE	26.0238
RL3_MOUSE	-3.3772
CYC_MOUSE	-2.4318
PSA3_MOUSE	-3.5482
MCM6_MOUSE	4.4665
RT15_MOUSE	-3.6902
NEUA_MOUSE	-0.548
COX5A_MOUSE	-3.3868
SMD1_MOUSE	3.6078
ARP3_MOUSE	-2.6182
PRS10_MOUSE	-3.5227
RS24_MOUSE	-3.1717
TIM8B_MOUSE	-3.5664
SPTB2_MOUSE	-1.9027
SQSTM_MOUSE	-0.3926
RS8_MOUSE	0.4338
UBE2N_MOUSE	-3.6247
ETFD_MOUSE	-2.4282
ECM29_MOUSE	-3.7009
IDI1_MOUSE	-3.1191
ELOB_MOUSE	-3.6008
RL7A_MOUSE	-3.3678
RLA0_MOUSE	-3.7327
PRS6B_MOUSE	-0.8671
ATPB_MOUSE	-2.4934
PSMD4_MOUSE	-3.1148
QCR7_MOUSE	-2.8242
RS20_MOUSE	-3.5513
RBM8A_MOUSE	2.1708
FETUA_MOUSE	-3.5256
SO1A1_MOUSE	-1.3856
PLMN_MOUSE	-3.3237
ACSL5_MOUSE	-2.98
SF3B4_MOUSE	-0.9214
RM39_MOUSE	9.4313
BAX_MOUSE	4.235
VTDB_MOUSE	-3.073
ETHE1_MOUSE	-3.1178
MMSA_MOUSE	-3.6537
PAHX_MOUSE	-3.5485
TALDO_MOUSE	-3.6902
AP2M1_MOUSE	-3.3564
PREP_MOUSE	-3.591
EIF3F_MOUSE	-3.4993
CYB5_MOUSE	-3.176
PPID_MOUSE	-3.3992
UAP1_MOUSE	10.8166
RET1_MOUSE	3.6715
CALR_MOUSE	-3.0116
PEF1_MOUSE	-2.6121
SAR1A_MOUSE	1.9638
LEG1_MOUSE	-3.7245
MYCBP_MOUSE	-3.448
CNBP_MOUSE	-2.4008
LMNB1_MOUSE	-2.8048
ARPC3_MOUSE	-0.8801
NPL4_MOUSE	-2.7201
ACY1_MOUSE	-3.6089
ORNT1_MOUSE	-3.4721
COASY_MOUSE	-3.651
PPA5_MOUSE	2.5415
SEPT7_MOUSE	-3.0614
CUL2_MOUSE	-3.5964
KHK_MOUSE	-3.0509
SAC1_MOUSE	-3.7131
COR1B_MOUSE	-2.2232
MLEC_MOUSE	-2.0891
FADS2_MOUSE	-1.0188
ATPO_MOUSE	-3.5376
PTPA_MOUSE	-3.3584
FADS1_MOUSE	3.031
PVRL2_MOUSE	11.0286
HECD1_MOUSE	12.294
ALG5_MOUSE	-3.2113
CAPZB_MOUSE	-1.1169
MPP6_MOUSE	-2.9895
IIGP1_MOUSE	-2.8966
I23O2_MOUSE	-2.5864
DIC_MOUSE	1.6777
S10AB_MOUSE	-1.3625
TBA1C_MOUSE	-2.6085
TNPO1_MOUSE	-2.6733
PECR_MOUSE	-3.6702
AFG31_MOUSE	-3.6184
SF01_MOUSE	9.2848
DHRS4_MOUSE	-2.4455
RUXG_MOUSE	-0.7805
PRDX4_MOUSE	-0.7012
CP8B1_MOUSE	-3.2277
FABPI_MOUSE	-2.6649
ISCU_MOUSE	-3.5666
HYKK_MOUSE	-3.4644
HUTH_MOUSE	-3.7265
GOGA2_MOUSE	7.1618
ST1A1_MOUSE	4.7309
PNPO_MOUSE	-3.0401
RMD3_MOUSE	3.2388
CX7A2_MOUSE	-1.0894
PDCD5_MOUSE	8.205
BDH_MOUSE	17.7151
AASS_MOUSE	-3.0586
STIM1_MOUSE	0.2518
BT3L4_MOUSE	-3.1238
PDIP2_MOUSE	-3.7236
A1CF_MOUSE	-2.9098
NUCG_MOUSE	-0.4827
CATA_MOUSE	-0.944
PGP_MOUSE	-1.0996
PPIA_MOUSE	-2.4918
TADBP_MOUSE	-3.3796
GALK1_MOUSE	-2.856
NP1L1_MOUSE	-3.5716
CY250_MOUSE	0.8206
ARL1_MOUSE	-2.8544
TXD17_MOUSE	-3.6545
TT39C_MOUSE	-3.3188
D2HDH_MOUSE	-0.7356
AADAT_MOUSE	4.4836
MTP_MOUSE	-2.4461
UBXN1_MOUSE	-1.9434
CMC2_MOUSE	-3.4148
EIF2A_MOUSE	-3.5077
UBE2K_MOUSE	-3.5551
ACBP_MOUSE	-2.606
SNX1_MOUSE	-2.9439
SNX2_MOUSE	-2.4842
CSDE1_MOUSE	-1.0524
STMN1_MOUSE	-3.651
ABCF1_MOUSE	-3.5045
GLYAT_MOUSE	-3.6945
F10A1_MOUSE	-3.3332
DCAF8_MOUSE	-2.8805
RT27_MOUSE	-3.6043
FKBP2_MOUSE	-3.3225
ACAD9_MOUSE	-3.5275
RT4I1_MOUSE	-2.4719
SERC_MOUSE	-2.6373
