#label	score
MLEC_MOUSE	NaN
COR1B_MOUSE	NaN
SAC1_MOUSE	NaN
KHK_MOUSE	NaN
CUL2_MOUSE	NaN
SEPT7_MOUSE	NaN
PPA5_MOUSE	2.5415
COASY_MOUSE	NaN
ORNT1_MOUSE	NaN
ACY1_MOUSE	NaN
NPL4_MOUSE	NaN
ARPC3_MOUSE	NaN
LMNB1_MOUSE	NaN
CNBP_MOUSE	NaN
MYCBP_MOUSE	NaN
LEG1_MOUSE	NaN
SAR1A_MOUSE	1.9638
PEF1_MOUSE	NaN
CALR_MOUSE	NaN
RET1_MOUSE	3.6715
UAP1_MOUSE	10.8166
PPID_MOUSE	NaN
CYB5_MOUSE	NaN
EIF3F_MOUSE	NaN
PREP_MOUSE	NaN
AP2M1_MOUSE	NaN
TALDO_MOUSE	NaN
PAHX_MOUSE	NaN
MMSA_MOUSE	NaN
ETHE1_MOUSE	NaN
VTDB_MOUSE	NaN
BAX_MOUSE	4.235
RM39_MOUSE	9.4313
SF3B4_MOUSE	NaN
ACSL5_MOUSE	NaN
PLMN_MOUSE	NaN
SO1A1_MOUSE	NaN
FETUA_MOUSE	NaN
RBM8A_MOUSE	2.1708
RS20_MOUSE	NaN
QCR7_MOUSE	NaN
PSMD4_MOUSE	NaN
ATPB_MOUSE	NaN
PRS6B_MOUSE	NaN
RLA0_MOUSE	NaN
RL7A_MOUSE	NaN
ELOB_MOUSE	NaN
IDI1_MOUSE	NaN
ECM29_MOUSE	NaN
ETFD_MOUSE	NaN
UBE2N_MOUSE	NaN
RS8_MOUSE	0.4338
SQSTM_MOUSE	NaN
SPTB2_MOUSE	NaN
TIM8B_MOUSE	-3.5664
RS24_MOUSE	NaN
PRS10_MOUSE	NaN
ARP3_MOUSE	NaN
SMD1_MOUSE	3.6078
COX5A_MOUSE	NaN
NEUA_MOUSE	NaN
RT15_MOUSE	NaN
MCM6_MOUSE	4.4665
PSA3_MOUSE	NaN
CYC_MOUSE	NaN
RL3_MOUSE	NaN
CASP3_MOUSE	26.0238
VAMP8_MOUSE	NaN
NDUAD_MOUSE	NaN
GABT_MOUSE	NaN
LA_MOUSE	NaN
GUAA_MOUSE	NaN
AP2A1_MOUSE	NaN
TOM22_MOUSE	7.3813
EPN1_MOUSE	NaN
BUP1_MOUSE	NaN
PPM1A_MOUSE	NaN
GOLP3_MOUSE	NaN
DPYS_MOUSE	NaN
ICAM1_MOUSE	6.5155
TCEA1_MOUSE	NaN
HEM3_MOUSE	NaN
MUG1_MOUSE	NaN
CP240_MOUSE	NaN
IF2B_MOUSE	NaN
SERA_MOUSE	NaN
AT5F1_MOUSE	NaN
MUTA_MOUSE	NaN
DCMC_MOUSE	8.4865
RL38_MOUSE	NaN
RAP1A_MOUSE	NaN
EIF3A_MOUSE	NaN
USO1_MOUSE	NaN
VATB2_MOUSE	NaN
G6PC_MOUSE	NaN
DHSD_MOUSE	1.2697
NDUC2_MOUSE	NaN
CD36_MOUSE	NaN
G6PE_MOUSE	NaN
EIF3G_MOUSE	0.588
IPYR2_MOUSE	NaN
GCKR_MOUSE	NaN
RS19_MOUSE	NaN
MYO1C_MOUSE	NaN
PP1G_MOUSE	NaN
RL36_MOUSE	NaN
NEDD8_MOUSE	NaN
GNA11_MOUSE	NaN
RLA2_MOUSE	NaN
ODBB_MOUSE	NaN
PUR8_MOUSE	NaN
SERPH_MOUSE	NaN
PSA4_MOUSE	NaN
SYIC_MOUSE	NaN
HNRH1_MOUSE	3.98
SYFB_MOUSE	NaN
CP7A1_MOUSE	NaN
ANXA1_MOUSE	NaN
CP3AD_MOUSE	NaN
HNRPU_MOUSE	NaN
HYOU1_MOUSE	NaN
HNRPF_MOUSE	NaN
INMT_MOUSE	NaN
LMNA_MOUSE	NaN
ERAP1_MOUSE	1.1734
KAD4_MOUSE	NaN
RS7_MOUSE	NaN
RS28_MOUSE	NaN
FAAA_MOUSE	0.0115
ACTN1_MOUSE	2.0735
RPN2_MOUSE	NaN
PUR2_MOUSE	NaN
NDUS3_MOUSE	NaN
NOL6_MOUSE	3.6227
RD23B_MOUSE	NaN
6PGD_MOUSE	NaN
1433E_MOUSE	NaN
GLYC_MOUSE	NaN
P5CS_MOUSE	NaN
VTNC_MOUSE	NaN
ODO1_MOUSE	NaN
SCRB2_MOUSE	NaN
ATG3_MOUSE	NaN
RNPS1_MOUSE	NaN
HNRPL_MOUSE	NaN
CLPX_MOUSE	NaN
SYWC_MOUSE	NaN
RL8_MOUSE	NaN
ACACA_MOUSE	NaN
KAD2_MOUSE	NaN
PGS2_MOUSE	NaN
CP4CA_MOUSE	NaN
RBBP7_MOUSE	NaN
RL10A_MOUSE	NaN
BAF_MOUSE	NaN
DC1I2_MOUSE	NaN
ASNS_MOUSE	1.2453
RT29_MOUSE	NaN
MGST1_MOUSE	NaN
CO3_MOUSE	NaN
PSB5_MOUSE	NaN
DHB7_MOUSE	6.5407
COX41_MOUSE	NaN
H10_MOUSE	NaN
CALX_MOUSE	NaN
HSP74_MOUSE	NaN
DNJA1_MOUSE	NaN
RAB1A_MOUSE	NaN
NDUS8_MOUSE	NaN
YKT6_MOUSE	NaN
VDAC3_MOUSE	NaN
RL30_MOUSE	NaN
HPPD_MOUSE	8.0087
SERB_MOUSE	0.486
STIP1_MOUSE	NaN
VINC_MOUSE	NaN
H17B6_MOUSE	NaN
MCCB_MOUSE	NaN
HEM6_MOUSE	NaN
F261_MOUSE	NaN
LUC7L_MOUSE	2.7325
SSDH_MOUSE	NaN
LRC47_MOUSE	NaN
PDLI5_MOUSE	0.8965
PRDX2_MOUSE	NaN
CSK21_MOUSE	29.8733
GRP75_MOUSE	NaN
KAPCB_MOUSE	11.5561
VTI1B_MOUSE	NaN
GDIR1_MOUSE	NaN
PYGL_MOUSE	NaN
PRS7_MOUSE	NaN
ANXA5_MOUSE	NaN
STAT1_MOUSE	NaN
FRIH_MOUSE	24.2856
PROF1_MOUSE	NaN
PSB6_MOUSE	NaN
PRS6A_MOUSE	NaN
NDUA4_MOUSE	NaN
ACSM3_MOUSE	NaN
RS11_MOUSE	NaN
ALDR_MOUSE	NaN
ADT2_MOUSE	NaN
TEBP_MOUSE	NaN
MFGM_MOUSE	NaN
HMCS1_MOUSE	NaN
U5S1_MOUSE	NaN
CO8G_MOUSE	NaN
IMDH2_MOUSE	NaN
ERG7_MOUSE	NaN
ERF1_MOUSE	NaN
HNRPK_MOUSE	NaN
NUD12_MOUSE	NaN
S23IP_MOUSE	NaN
EHD1_MOUSE	3.0886
A1AT4_MOUSE	2.5339
AT1B1_MOUSE	NaN
RPN1_MOUSE	NaN
GRP78_MOUSE	NaN
KFA_MOUSE	2.2866
SRP68_MOUSE	NaN
ROA1_MOUSE	NaN
DYL2_MOUSE	NaN
HEM2_MOUSE	NaN
COF2_MOUSE	NaN
CNDP2_MOUSE	NaN
SPYA_MOUSE	2.2002
GSTT1_MOUSE	NaN
SSRD_MOUSE	NaN
PP1R7_MOUSE	NaN
RS9_MOUSE	NaN
GBB2_MOUSE	7.5373
IF2A_MOUSE	NaN
SC11A_MOUSE	NaN
COPE_MOUSE	NaN
AP1S1_MOUSE	NaN
AUHM_MOUSE	NaN
ATX2_MOUSE	NaN
SEPT2_MOUSE	NaN
TCPE_MOUSE	NaN
PNPH_MOUSE	NaN
SYTC_MOUSE	NaN
QCR2_MOUSE	NaN
1433T_MOUSE	NaN
AOFB_MOUSE	1.0902
LIN7C_MOUSE	18.4144
LIS1_MOUSE	NaN
CP2F2_MOUSE	NaN
GYS2_MOUSE	NaN
RHG01_MOUSE	2.6267
AP3B1_MOUSE	NaN
RAB14_MOUSE	NaN
FAF2_MOUSE	NaN
AK1D1_MOUSE	0.3317
IF4H_MOUSE	NaN
EST1C_MOUSE	NaN
AT1B3_MOUSE	NaN
MAOX_MOUSE	4.4934
RS2_MOUSE	0.1917
ODO2_MOUSE	NaN
HNRPQ_MOUSE	NaN
PSB4_MOUSE	NaN
EHD3_MOUSE	NaN
XDH_MOUSE	NaN
CP51A_MOUSE	11.4029
ODPA_MOUSE	NaN
PYC_MOUSE	9.3809
GSTM5_MOUSE	NaN
GSTM4_MOUSE	4.9287
EI2BD_MOUSE	NaN
KNG1_MOUSE	NaN
RUVB1_MOUSE	NaN
RFA3_MOUSE	NaN
NDUA5_MOUSE	-1.1019
NH2L1_MOUSE	NaN
HUTI_MOUSE	NaN
NDUB9_MOUSE	NaN
FACE1_MOUSE	NaN
MPCP_MOUSE	NaN
FUS_MOUSE	NaN
RL15_MOUSE	NaN
OPHN1_MOUSE	NaN
RL23A_MOUSE	NaN
LARP4_MOUSE	NaN
C560_MOUSE	NaN
CEAM1_MOUSE	29.9841
ARPC4_MOUSE	NaN
MY18A_MOUSE	NaN
F16P1_MOUSE	3.1732
DLDH_MOUSE	NaN
PSMD6_MOUSE	NaN
XPO5_MOUSE	NaN
AL1B1_MOUSE	NaN
G6PI_MOUSE	NaN
ACON_MOUSE	NaN
CH60_MOUSE	-1.1906
SF3B1_MOUSE	NaN
MAAI_MOUSE	NaN
ITA1_MOUSE	13.2702
HCDH_MOUSE	0.7267
GSH1_MOUSE	NaN
RS15_MOUSE	1.7682
SPS1_MOUSE	NaN
ACO12_MOUSE	NaN
RAB8A_MOUSE	-0.4683
MT1_MOUSE	NaN
NDUS5_MOUSE	1.0174
RL4_MOUSE	NaN
MBB1A_MOUSE	NaN
GMPPA_MOUSE	NaN
CFAB_MOUSE	NaN
TCPD_MOUSE	NaN
MK03_MOUSE	-2.7525
ECHD1_MOUSE	NaN
PRP19_MOUSE	NaN
DEOC_MOUSE	NaN
USP9X_MOUSE	NaN
AAKB1_MOUSE	11.4459
DHDH_MOUSE	NaN
IF4A1_MOUSE	NaN
ACTBL_MOUSE	NaN
HS90B_MOUSE	-3.4671
ACOD1_MOUSE	NaN
CAB39_MOUSE	NaN
SODC_MOUSE	5.1839
AATC_MOUSE	1.8285
RTN4_MOUSE	NaN
ASSY_MOUSE	NaN
SCRB1_MOUSE	NaN
HDAC6_MOUSE	12.6372
NDUS2_MOUSE	NaN
ARF1_MOUSE	2.9617
APT_MOUSE	3.6328
PDLI1_MOUSE	NaN
WDR1_MOUSE	NaN
PGM1_MOUSE	NaN
THIO_MOUSE	-2.914
SNAA_MOUSE	NaN
KAP2_MOUSE	NaN
GNAI3_MOUSE	NaN
RL19_MOUSE	NaN
SYLC_MOUSE	NaN
TYPH_MOUSE	NaN
GLSL_MOUSE	NaN
FLNA_MOUSE	-3.5045
MANF_MOUSE	NaN
NIT2_MOUSE	NaN
ICLN_MOUSE	NaN
THIM_MOUSE	-1.1622
MIF_MOUSE	NaN
DIAP1_MOUSE	NaN
TIM44_MOUSE	NaN
MPC1_MOUSE	6.8378
HS105_MOUSE	NaN
PSDE_MOUSE	5.1374
DHX9_MOUSE	NaN
AL7A1_MOUSE	NaN
BLVRB_MOUSE	-2.2099
PPIB_MOUSE	NaN
LDHD_MOUSE	NaN
TXND5_MOUSE	NaN
ITA3_MOUSE	NaN
TIM50_MOUSE	NaN
QCR9_MOUSE	NaN
SNX3_MOUSE	NaN
SEC63_MOUSE	0.8329
PSMD9_MOUSE	1.0629
RS30_MOUSE	1.7395
PPIF_MOUSE	NaN
IQGA1_MOUSE	NaN
PROD2_MOUSE	NaN
XPO2_MOUSE	NaN
CEPT1_MOUSE	NaN
ARF5_MOUSE	5.8722
PH4H_MOUSE	-1.8932
MK14_MOUSE	NaN
ADX_MOUSE	NaN
SSRP1_MOUSE	-0.0209
PSMD2_MOUSE	NaN
CPT1A_MOUSE	NaN
PAPS2_MOUSE	NaN
NDUA7_MOUSE	NaN
DHPR_MOUSE	NaN
CHDH_MOUSE	NaN
3HIDH_MOUSE	NaN
S61A1_MOUSE	0.5996
RL37A_MOUSE	NaN
AKTS1_MOUSE	NaN
CBS_MOUSE	NaN
ZO2_MOUSE	-2.1424
AP4A_MOUSE	NaN
AMPE_MOUSE	NaN
GSTM2_MOUSE	NaN
BUB3_MOUSE	NaN
RL7_MOUSE	NaN
IF4E_MOUSE	NaN
VPP1_MOUSE	NaN
AL1A1_MOUSE	NaN
NDRG2_MOUSE	NaN
ACOX1_MOUSE	-1.3189
SURF4_MOUSE	NaN
KIME_MOUSE	NaN
ACSM1_MOUSE	NaN
PMM2_MOUSE	1.1335
VDAC2_MOUSE	NaN
KAT1_MOUSE	NaN
RS18_MOUSE	NaN
SMD2_MOUSE	NaN
QCR6_MOUSE	NaN
RL18_MOUSE	3.1568
RAVR1_MOUSE	NaN
CSN3_MOUSE	7.1598
MYPT1_MOUSE	NaN
COX5B_MOUSE	NaN
CCAR1_MOUSE	NaN
GNA1_MOUSE	-3.699
FAS_MOUSE	46.1694
APOH_MOUSE	NaN
GPD1L_MOUSE	NaN
NPM_MOUSE	NaN
MEP50_MOUSE	NaN
SNP23_MOUSE	NaN
ACADV_MOUSE	NaN
NHRF3_MOUSE	NaN
CSN8_MOUSE	NaN
CPSM_MOUSE	-3.3339
RAC1_MOUSE	6.2474
ECH1_MOUSE	NaN
SCLY_MOUSE	NaN
UCRI_MOUSE	NaN
IF4G1_MOUSE	NaN
PDCD4_MOUSE	NaN
GORS2_MOUSE	NaN
SUCB2_MOUSE	NaN
RRF2M_MOUSE	NaN
METK2_MOUSE	NaN
EF1D_MOUSE	NaN
PPP5_MOUSE	NaN
GSTA4_MOUSE	NaN
CP2D9_MOUSE	NaN
IF5_MOUSE	NaN
HINT1_MOUSE	0.9227
SYNC_MOUSE	NaN
HEMH_MOUSE	NaN
TPIS_MOUSE	NaN
GNAI2_MOUSE	NaN
ATP5H_MOUSE	NaN
CBR1_MOUSE	NaN
RL10_MOUSE	NaN
PURA1_MOUSE	29.4534
COPG2_MOUSE	NaN
HCD2_MOUSE	NaN
GPDA_MOUSE	45.4888
AL4A1_MOUSE	NaN
GDIA_MOUSE	NaN
SRC8_MOUSE	NaN
RM12_MOUSE	NaN
FABP4_MOUSE	NaN
CASP7_MOUSE	NaN
TIM9_MOUSE	NaN
RAB5C_MOUSE	NaN
MECR_MOUSE	NaN
ACSL1_MOUSE	-3.0581
TXD12_MOUSE	NaN
CP2J5_MOUSE	NaN
ARPC5_MOUSE	0.2421
DDX21_MOUSE	NaN
HIBCH_MOUSE	NaN
PDIA6_MOUSE	NaN
OPLA_MOUSE	NaN
PSMD1_MOUSE	NaN
NUCL_MOUSE	NaN
LSM6_MOUSE	2.1544
ESTD_MOUSE	NaN
APEX1_MOUSE	NaN
TCTP_MOUSE	NaN
HS74L_MOUSE	3.341
ABCG2_MOUSE	NaN
IDHP_MOUSE	NaN
HGD_MOUSE	NaN
COPA_MOUSE	NaN
NHRF1_MOUSE	NaN
ADRO_MOUSE	NaN
VA0D1_MOUSE	0.1736
HS90A_MOUSE	NaN
PSA1_MOUSE	NaN
ACTN4_MOUSE	NaN
AHSA2_MOUSE	NaN
RS4X_MOUSE	NaN
RET4_MOUSE	NaN
PGK1_MOUSE	NaN
SDHL_MOUSE	NaN
GLRX3_MOUSE	NaN
TPP2_MOUSE	NaN
AMACR_MOUSE	0.2394
ACTZ_MOUSE	NaN
CP4AE_MOUSE	NaN
DAD1_MOUSE	NaN
EIF3E_MOUSE	3.0354
PEA15_MOUSE	1.9774
HXK4_MOUSE	NaN
CP2B9_MOUSE	NaN
THUM1_MOUSE	NaN
RS5_MOUSE	8.4674
CLPP_MOUSE	NaN
COX1_MOUSE	NaN
UD11_MOUSE	3.3408
GSHB_MOUSE	NaN
COX2_MOUSE	0.5401
TTHY_MOUSE	7.2293
SRS10_MOUSE	NaN
RS10_MOUSE	NaN
YBOX1_MOUSE	NaN
CX6B1_MOUSE	NaN
SPS2_MOUSE	NaN
PCNA_MOUSE	NaN
NU4M_MOUSE	NaN
RS25_MOUSE	NaN
PSB3_MOUSE	NaN
RL23_MOUSE	NaN
EF1B_MOUSE	NaN
GSTK1_MOUSE	NaN
IF5A1_MOUSE	9.0276
RS26_MOUSE	1.0146
RL29_MOUSE	NaN
GBB1_MOUSE	NaN
ADK_MOUSE	NaN
CX6A1_MOUSE	0.0324
RT02_MOUSE	7.7212
GSH0_MOUSE	0.9258
SYCC_MOUSE	NaN
MRCKB_MOUSE	NaN
SRRM2_MOUSE	NaN
ATPA_MOUSE	NaN
DPM1_MOUSE	NaN
GFPT1_MOUSE	-0.0509
EWS_MOUSE	NaN
SYMC_MOUSE	NaN
ADH4_MOUSE	NaN
RFA2_MOUSE	NaN
NU5M_MOUSE	NaN
SUCA_MOUSE	NaN
G3P_MOUSE	4.7909
EFTU_MOUSE	NaN
ECHA_MOUSE	NaN
RL32_MOUSE	NaN
FLNB_MOUSE	NaN
GRHPR_MOUSE	0.7267
RSSA_MOUSE	NaN
BLMH_MOUSE	NaN
RAB5B_MOUSE	NaN
NDUA2_MOUSE	NaN
AT2A2_MOUSE	NaN
CALM_MOUSE	1.5518
PSA2_MOUSE	NaN
TOM70_MOUSE	NaN
IRGM1_MOUSE	NaN
THRB_MOUSE	9.5751
PDIA3_MOUSE	NaN
PSA7_MOUSE	NaN
RBBP4_MOUSE	6.4536
VASP_MOUSE	NaN
ADHX_MOUSE	NaN
MYL6_MOUSE	NaN
ZO1_MOUSE	NaN
FIBB_MOUSE	NaN
RT18B_MOUSE	NaN
VKGC_MOUSE	NaN
NDUAA_MOUSE	NaN
RL6_MOUSE	NaN
K2C8_MOUSE	NaN
TFR1_MOUSE	2.6267
GBG12_MOUSE	NaN
GRPE1_MOUSE	NaN
FBRL_MOUSE	NaN
QCR8_MOUSE	NaN
FAD1_MOUSE	-0.6098
TGM2_MOUSE	NaN
CTNB1_MOUSE	NaN
ULA1_MOUSE	NaN
VP26A_MOUSE	-0.8921
CDD_MOUSE	1.4345
EF1G_MOUSE	NaN
GUAD_MOUSE	NaN
UBC12_MOUSE	NaN
USMG5_MOUSE	NaN
AACS_MOUSE	NaN
SC61B_MOUSE	NaN
IQGA2_MOUSE	NaN
SYSC_MOUSE	NaN
PA2G4_MOUSE	NaN
NDUBB_MOUSE	NaN
ABCBB_MOUSE	NaN
NDUB8_MOUSE	NaN
DYR_MOUSE	NaN
PCBP2_MOUSE	NaN
ENPL_MOUSE	1.213
YMEL1_MOUSE	NaN
ELOV2_MOUSE	16.4583
PDIA4_MOUSE	NaN
PURA2_MOUSE	NaN
SODM_MOUSE	NaN
APOE_MOUSE	NaN
DDB1_MOUSE	NaN
RL36A_MOUSE	NaN
DERL2_MOUSE	NaN
TLN1_MOUSE	NaN
RADI_MOUSE	NaN
HNRPD_MOUSE	NaN
MGLL_MOUSE	2.0337
PFD2_MOUSE	NaN
DDX3Y_MOUSE	NaN
IDHC_MOUSE	NaN
ACDSB_MOUSE	NaN
RHOA_MOUSE	NaN
DHAK_MOUSE	18.4886
RS3A_MOUSE	NaN
PABP1_MOUSE	-0.9982
DHI1_MOUSE	NaN
SYFA_MOUSE	NaN
GCDH_MOUSE	0.1316
ASNA_MOUSE	-0.7472
PHB_MOUSE	NaN
RL22_MOUSE	NaN
CMC1_MOUSE	NaN
CP4AA_MOUSE	11.4459
RU17_MOUSE	NaN
ANT3_MOUSE	NaN
RL11_MOUSE	NaN
GALE_MOUSE	NaN
SAR1B_MOUSE	NaN
KAT3_MOUSE	NaN
PSA_MOUSE	NaN
SRR_MOUSE	3.6096
RS14_MOUSE	NaN
OAT_MOUSE	0.5294
VATE1_MOUSE	17.42
SPCS1_MOUSE	11.9575
ARFG1_MOUSE	-3.3441
TIM8A_MOUSE	NaN
RL18A_MOUSE	NaN
MRP2_MOUSE	NaN
ACOX2_MOUSE	NaN
BPNT1_MOUSE	-3.4038
NDUS6_MOUSE	NaN
UN45A_MOUSE	6.8819
1433Z_MOUSE	-3.5263
DJC10_MOUSE	NaN
LGUL_MOUSE	NaN
GBLP_MOUSE	NaN
AT1A1_MOUSE	1.3654
EGFR_MOUSE	-2.1405
NDUA9_MOUSE	NaN
EIF3K_MOUSE	NaN
PRDX6_MOUSE	NaN
ROA3_MOUSE	NaN
UBP7_MOUSE	NaN
RAB9A_MOUSE	3.4693
HSP7C_MOUSE	NaN
LPP_MOUSE	NaN
PP2BA_MOUSE	NaN
MTX1_MOUSE	NaN
RUVB2_MOUSE	NaN
TIM10_MOUSE	0.2212
TBA4A_MOUSE	0.5465
DHB2_MOUSE	NaN
CSN4_MOUSE	NaN
JAM1_MOUSE	NaN
GLCTK_MOUSE	NaN
ABCE1_MOUSE	NaN
AP1B1_MOUSE	NaN
KPYM_MOUSE	NaN
RL21_MOUSE	NaN
PAFA2_MOUSE	NaN
ALDOA_MOUSE	NaN
ENTP5_MOUSE	NaN
SAM50_MOUSE	0.0902
EF2_MOUSE	-1.418
CAN2_MOUSE	NaN
SUCB1_MOUSE	NaN
ITM2B_MOUSE	11.7428
VDAC1_MOUSE	NaN
ARF4_MOUSE	NaN
PDC10_MOUSE	NaN
SKP1_MOUSE	-2.9991
TRXR2_MOUSE	NaN
TRXR1_MOUSE	NaN
PUR4_MOUSE	NaN
C1QBP_MOUSE	0.1842
SC22B_MOUSE	-0.8197
1433B_MOUSE	NaN
KCY_MOUSE	NaN
VPS35_MOUSE	-0.3249
DNJA2_MOUSE	NaN
SAHH_MOUSE	48.271
COMT_MOUSE	NaN
GMPPB_MOUSE	2.5824
NSF1C_MOUSE	NaN
G3BP1_MOUSE	NaN
IPO9_MOUSE	NaN
ACADM_MOUSE	NaN
GLGB_MOUSE	NaN
MK01_MOUSE	NaN
PEX19_MOUSE	NaN
PSME1_MOUSE	NaN
GGCT_MOUSE	NaN
STAT3_MOUSE	NaN
DCXR_MOUSE	NaN
ADH1_MOUSE	18.909
SYDC_MOUSE	NaN
UBP10_MOUSE	NaN
ATOX1_MOUSE	NaN
NUDC_MOUSE	1.4658
CAP1_MOUSE	NaN
STRAP_MOUSE	2.4591
MCA3_MOUSE	2.6072
AMPL_MOUSE	NaN
APOA1_MOUSE	NaN
ARPC2_MOUSE	NaN
APOC3_MOUSE	NaN
APOA4_MOUSE	NaN
ODBA_MOUSE	NaN
PARK7_MOUSE	NaN
LSM8_MOUSE	NaN
RL17_MOUSE	NaN
DHB12_MOUSE	NaN
PA1B2_MOUSE	NaN
BASI_MOUSE	NaN
PCY2_MOUSE	NaN
S26A1_MOUSE	NaN
P5CR3_MOUSE	NaN
FKB1A_MOUSE	1.8517
SC23B_MOUSE	NaN
CH10_MOUSE	NaN
MCAT_MOUSE	NaN
PACN2_MOUSE	NaN
VPS29_MOUSE	NaN
PCCA_MOUSE	NaN
CAPR1_MOUSE	NaN
RS6_MOUSE	NaN
HACL1_MOUSE	NaN
DEK_MOUSE	NaN
TPMT_MOUSE	NaN
PP2AA_MOUSE	NaN
DHB4_MOUSE	12.2079
ARHGC_MOUSE	1.6225
NCPR_MOUSE	NaN
RM10_MOUSE	NaN
ARC1B_MOUSE	5.5602
3HAO_MOUSE	NaN
ACADS_MOUSE	NaN
CPT2_MOUSE	NaN
NLTP_MOUSE	11.7583
CP239_MOUSE	NaN
PRDX3_MOUSE	NaN
OTC_MOUSE	0.3791
KMO_MOUSE	NaN
CDC37_MOUSE	NaN
NTF2_MOUSE	NaN
PDIA1_MOUSE	-0.9389
PSB2_MOUSE	NaN
NDUA8_MOUSE	NaN
RS12_MOUSE	NaN
RS13_MOUSE	NaN
COPZ1_MOUSE	NaN
PHS_MOUSE	18.2171
CP270_MOUSE	NaN
ERG24_MOUSE	NaN
S27A2_MOUSE	NaN
UD2A3_MOUSE	NaN
ECHB_MOUSE	NaN
SF3B3_MOUSE	NaN
SYG_MOUSE	NaN
TPM4_MOUSE	4.9087
ECHD2_MOUSE	NaN
GLPK_MOUSE	-2.1379
ACOC_MOUSE	NaN
IF4A3_MOUSE	NaN
ACSA_MOUSE	NaN
DHCR7_MOUSE	NaN
SSRA_MOUSE	0.0362
RM15_MOUSE	NaN
ACAD8_MOUSE	NaN
PPP6_MOUSE	24.1611
HUTU_MOUSE	NaN
EIF3B_MOUSE	NaN
DPYL2_MOUSE	0.234
BAG3_MOUSE	NaN
PRDX5_MOUSE	NaN
CYBP_MOUSE	NaN
MOCS1_MOUSE	NaN
TNPO3_MOUSE	NaN
SELB_MOUSE	NaN
RS15A_MOUSE	NaN
HNRH2_MOUSE	NaN
RL27_MOUSE	NaN
RAB2A_MOUSE	NaN
CSN6_MOUSE	-2.7594
MPC2_MOUSE	NaN
RL26_MOUSE	NaN
NDUV1_MOUSE	NaN
RS3_MOUSE	NaN
SEC13_MOUSE	NaN
EIF3C_MOUSE	NaN
LAMP1_MOUSE	NaN
NDUV2_MOUSE	NaN
AATM_MOUSE	NaN
TRAP1_MOUSE	NaN
LPPRC_MOUSE	NaN
NSDHL_MOUSE	NaN
RT33_MOUSE	17.1904
RBM39_MOUSE	NaN
ATX2L_MOUSE	3.4943
ALDOC_MOUSE	2.6724
STX7_MOUSE	NaN
DHSO_MOUSE	NaN
GSTM6_MOUSE	1.2388
RT09_MOUSE	NaN
NDUB3_MOUSE	NaN
SIR5_MOUSE	NaN
SRSF5_MOUSE	5.1085
PDXK_MOUSE	NaN
HMGB1_MOUSE	NaN
SPRE_MOUSE	NaN
RL22L_MOUSE	NaN
UB2L3_MOUSE	NaN
KPYR_MOUSE	NaN
PRS4_MOUSE	NaN
TOM34_MOUSE	NaN
6PGL_MOUSE	NaN
SCFD1_MOUSE	NaN
EIF3D_MOUSE	NaN
CACP_MOUSE	NaN
TERA_MOUSE	NaN
DCUP_MOUSE	NaN
KAD3_MOUSE	NaN
PYRG1_MOUSE	1.5122
RU1C_MOUSE	20.3729
AKC1H_MOUSE	1.1143
RAN_MOUSE	NaN
