#label	score
PPT1_MOUSE	NaN
NDUS5_MOUSE	NaN
MYCBP_MOUSE	NaN
PPCS_MOUSE	NaN
PYRG1_MOUSE	NaN
CPT2_MOUSE	NaN
NLTP_MOUSE	NaN
CP2J5_MOUSE	NaN
TXD12_MOUSE	NaN
AAPK2_MOUSE	NaN
GLCNE_MOUSE	NaN
TLN1_MOUSE	NaN
TERA_MOUSE	NaN
AP4A_MOUSE	NaN
NOL6_MOUSE	NaN
RD23B_MOUSE	NaN
CHMP5_MOUSE	1.6354
DNJA1_MOUSE	NaN
HEM2_MOUSE	NaN
PTGR1_MOUSE	18.4312
THIO_MOUSE	NaN
AMBP_MOUSE	NaN
ALDOB_MOUSE	41.2615
PDLI5_MOUSE	NaN
CP7A1_MOUSE	NaN
DECR_MOUSE	-4.4936
CAD17_MOUSE	NaN
URIC_MOUSE	NaN
IF4E_MOUSE	NaN
ABCD3_MOUSE	NaN
GSH0_MOUSE	NaN
RS3A_MOUSE	NaN
LMNA_MOUSE	NaN
DNJB4_MOUSE	NaN
PAPS1_MOUSE	NaN
AMPE_MOUSE	NaN
IPYR2_MOUSE	NaN
HCDH_MOUSE	NaN
S10AB_MOUSE	NaN
SC22B_MOUSE	NaN
CSDE1_MOUSE	NaN
SSRG_MOUSE	NaN
GUAA_MOUSE	NaN
EIF2A_MOUSE	NaN
ETFD_MOUSE	NaN
PPID_MOUSE	NaN
ANXA5_MOUSE	NaN
MCCA_MOUSE	NaN
ACL6A_MOUSE	NaN
NFS1_MOUSE	NaN
IF6_MOUSE	-9.1687
ACSA_MOUSE	NaN
RALY_MOUSE	NaN
ARFG1_MOUSE	9.489
PSA7_MOUSE	NaN
FABP4_MOUSE	NaN
PCKGC_MOUSE	NaN
SC23B_MOUSE	NaN
SNX5_MOUSE	NaN
RT05_MOUSE	NaN
PCNA_MOUSE	-9.3481
IVD_MOUSE	NaN
HAOX1_MOUSE	NaN
ARFG2_MOUSE	41.5235
PDIA3_MOUSE	NaN
THRB_MOUSE	18.6458
DHB12_MOUSE	NaN
CATA_MOUSE	NaN
CAPR1_MOUSE	NaN
LIN7C_MOUSE	NaN
MTX2_MOUSE	NaN
GORS2_MOUSE	NaN
TIM10_MOUSE	7.5723
DJC10_MOUSE	NaN
PLCB_MOUSE	NaN
PSDE_MOUSE	NaN
GELS_MOUSE	NaN
RAB14_MOUSE	NaN
PSMD5_MOUSE	NaN
KYNU_MOUSE	NaN
GRP78_MOUSE	NaN
CACP_MOUSE	NaN
GPDM_MOUSE	NaN
PGES2_MOUSE	NaN
YMEL1_MOUSE	NaN
PPP6_MOUSE	NaN
PSB7_MOUSE	NaN
MGST3_MOUSE	NaN
AL9A1_MOUSE	NaN
DHB7_MOUSE	1.8303
UAP1_MOUSE	NaN
PAHX_MOUSE	NaN
SPS1_MOUSE	NaN
SYIM_MOUSE	NaN
BPNT1_MOUSE	NaN
AT1B1_MOUSE	NaN
MPC2_MOUSE	NaN
FUMH_MOUSE	NaN
SRP09_MOUSE	NaN
PARP1_MOUSE	NaN
SYDC_MOUSE	NaN
MCM6_MOUSE	NaN
ARP3_MOUSE	NaN
SCLY_MOUSE	NaN
ATG4B_MOUSE	NaN
SEPT2_MOUSE	NaN
PP1R7_MOUSE	NaN
SPYA_MOUSE	NaN
NDUAA_MOUSE	NaN
NUCL_MOUSE	NaN
PSMD1_MOUSE	NaN
PUR9_MOUSE	NaN
PECR_MOUSE	NaN
CP27A_MOUSE	NaN
IF2P_MOUSE	NaN
NDUB3_MOUSE	NaN
RPE_MOUSE	NaN
ACADL_MOUSE	NaN
CPSM_MOUSE	-7.5503
SF3B1_MOUSE	NaN
CH60_MOUSE	NaN
NDUS1_MOUSE	NaN
GSTA3_MOUSE	NaN
LYPA1_MOUSE	NaN
ISCU_MOUSE	NaN
NUDT5_MOUSE	NaN
DHTK1_MOUSE	NaN
HGS_MOUSE	-6.1448
DIC_MOUSE	NaN
ECHB_MOUSE	NaN
SC11A_MOUSE	NaN
QCR1_MOUSE	NaN
HPRT_MOUSE	NaN
TCPQ_MOUSE	NaN
IF4A3_MOUSE	NaN
LYAG_MOUSE	NaN
BGLR_MOUSE	41.5235
TALDO_MOUSE	NaN
IFM3_MOUSE	7.5028
PSD13_MOUSE	NaN
CP2E1_MOUSE	8.4576
ECHM_MOUSE	NaN
PAIP1_MOUSE	NaN
ICLN_MOUSE	NaN
ATPA_MOUSE	-8.7146
DCTN2_MOUSE	NaN
H17B6_MOUSE	NaN
ATPB_MOUSE	NaN
PA2G4_MOUSE	NaN
PRDX4_MOUSE	NaN
HCD2_MOUSE	NaN
SAC1_MOUSE	NaN
HEXA_MOUSE	NaN
NDUB8_MOUSE	5.6131
MRP2_MOUSE	NaN
AATC_MOUSE	NaN
DCXR_MOUSE	NaN
PCY2_MOUSE	NaN
PDIA1_MOUSE	NaN
CASP7_MOUSE	NaN
GSTO1_MOUSE	NaN
AOFA_MOUSE	NaN
P5CS_MOUSE	7.4063
CP239_MOUSE	NaN
PRDX3_MOUSE	NaN
EIF3A_MOUSE	NaN
RET4_MOUSE	NaN
PDCD4_MOUSE	NaN
STIP1_MOUSE	NaN
PRDX5_MOUSE	NaN
CPT1A_MOUSE	NaN
PAPS2_MOUSE	NaN
RAB1B_MOUSE	NaN
GCSP_MOUSE	NaN
BAF_MOUSE	NaN
ERG24_MOUSE	NaN
KAD3_MOUSE	NaN
EHD1_MOUSE	NaN
OTUB1_MOUSE	NaN
AL1A7_MOUSE	NaN
FEN1_MOUSE	NaN
DDB1_MOUSE	NaN
PRP19_MOUSE	NaN
FADS2_MOUSE	NaN
FRIH_MOUSE	41.5235
ANXA1_MOUSE	NaN
CNDP2_MOUSE	NaN
SERC_MOUSE	NaN
RS14_MOUSE	NaN
DCTN4_MOUSE	NaN
LMNB1_MOUSE	NaN
HEMH_MOUSE	NaN
SYNC_MOUSE	NaN
TXNL1_MOUSE	NaN
DHB4_MOUSE	NaN
RT18B_MOUSE	NaN
TT39C_MOUSE	NaN
CSK2B_MOUSE	NaN
CFAB_MOUSE	NaN
ERF1_MOUSE	NaN
GRP75_MOUSE	NaN
PSB8_MOUSE	NaN
HA1B_MOUSE	NaN
CADH2_MOUSE	NaN
KINH_MOUSE	NaN
NUD12_MOUSE	NaN
CO3_MOUSE	NaN
VAPA_MOUSE	5.8343
XDH_MOUSE	0.4788
EHD3_MOUSE	-9.3631
LGUL_MOUSE	NaN
HS90B_MOUSE	NaN
CDC5L_MOUSE	NaN
CD2AP_MOUSE	NaN
CREL2_MOUSE	NaN
ACY1_MOUSE	NaN
K2C8_MOUSE	NaN
NDUA5_MOUSE	NaN
FABPI_MOUSE	NaN
SOAT2_MOUSE	NaN
CSAD_MOUSE	NaN
K1C18_MOUSE	NaN
K2C1_MOUSE	NaN
GPDA_MOUSE	NaN
SODC_MOUSE	NaN
PUR2_MOUSE	NaN
ATPO_MOUSE	NaN
ATP5J_MOUSE	NaN
IF4A2_MOUSE	41.5235
HRG_MOUSE	NaN
KNG1_MOUSE	NaN
FETUA_MOUSE	NaN
ECHP_MOUSE	NaN
NDUB4_MOUSE	NaN
UMPS_MOUSE	NaN
TFR1_MOUSE	NaN
MK01_MOUSE	-9.4241
SDF2L_MOUSE	NaN
NIT2_MOUSE	NaN
PMM2_MOUSE	NaN
GLGB_MOUSE	NaN
ATG3_MOUSE	NaN
CD166_MOUSE	NaN
TYPH_MOUSE	NaN
PNCB_MOUSE	NaN
OPLA_MOUSE	NaN
CY1_MOUSE	NaN
ACON_MOUSE	NaN
NAGAB_MOUSE	NaN
TWF1_MOUSE	NaN
NDUA6_MOUSE	NaN
SAM50_MOUSE	NaN
TOM22_MOUSE	7.7334
PUR8_MOUSE	NaN
DERL1_MOUSE	NaN
NDUB9_MOUSE	NaN
EIF3E_MOUSE	NaN
EIF3H_MOUSE	NaN
DPYS_MOUSE	NaN
1433Z_MOUSE	NaN
SYTC_MOUSE	NaN
TCPE_MOUSE	NaN
DHRS4_MOUSE	NaN
PSB5_MOUSE	NaN
DAD1_MOUSE	NaN
DNJC3_MOUSE	NaN
SUCB1_MOUSE	NaN
ITM2B_MOUSE	NaN
DPYL2_MOUSE	NaN
CLUS_MOUSE	NaN
ESTD_MOUSE	NaN
TKT_MOUSE	NaN
OXND1_MOUSE	NaN
HACL1_MOUSE	NaN
ARF4_MOUSE	NaN
PPIF_MOUSE	NaN
PRS10_MOUSE	NaN
VINC_MOUSE	NaN
DHE3_MOUSE	NaN
OXSM_MOUSE	24.8025
VDAC2_MOUSE	NaN
NDUS4_MOUSE	NaN
ACOX2_MOUSE	NaN
ODPB_MOUSE	NaN
PSMD6_MOUSE	NaN
DYR_MOUSE	NaN
AP3B1_MOUSE	NaN
BTF3_MOUSE	NaN
MCCB_MOUSE	NaN
ACO12_MOUSE	NaN
NDUS6_MOUSE	NaN
GLRX1_MOUSE	NaN
PDCD6_MOUSE	NaN
QCR7_MOUSE	NaN
AUHM_MOUSE	NaN
SSRA_MOUSE	0.412
DEK_MOUSE	NaN
TPMT_MOUSE	NaN
ELOV2_MOUSE	NaN
PURA1_MOUSE	NaN
HS90A_MOUSE	-6.2546
AKC1H_MOUSE	NaN
PREP_MOUSE	NaN
LGMN_MOUSE	NaN
PRS4_MOUSE	NaN
ACTN1_MOUSE	NaN
PPM1A_MOUSE	NaN
TIM9_MOUSE	NaN
C1TC_MOUSE	NaN
AHSA1_MOUSE	NaN
PSA6_MOUSE	NaN
SC23A_MOUSE	NaN
L2HDH_MOUSE	NaN
SCFD1_MOUSE	NaN
NMT1_MOUSE	NaN
U5S1_MOUSE	19.3402
PUR4_MOUSE	NaN
NDKB_MOUSE	NaN
BLMH_MOUSE	NaN
TXD17_MOUSE	NaN
EXOC7_MOUSE	NaN
SRP68_MOUSE	NaN
GALK1_MOUSE	NaN
LIS1_MOUSE	NaN
NT5C_MOUSE	NaN
ADRO_MOUSE	NaN
NHRF1_MOUSE	NaN
PSD12_MOUSE	NaN
DDX5_MOUSE	NaN
PRS8_MOUSE	-9.3481
RAB10_MOUSE	NaN
MTND_MOUSE	NaN
GNA13_MOUSE	NaN
NAMPT_MOUSE	NaN
ACACA_MOUSE	-0.6765
RM22_MOUSE	NaN
DYL2_MOUSE	NaN
DBNL_MOUSE	NaN
ARF5_MOUSE	NaN
SAR1B_MOUSE	NaN
GBLP_MOUSE	NaN
CALX_MOUSE	NaN
HSP74_MOUSE	NaN
PP2AA_MOUSE	NaN
NUDC2_MOUSE	NaN
XPO1_MOUSE	NaN
AHSA2_MOUSE	11.4274
HINT1_MOUSE	NaN
TRXR1_MOUSE	NaN
TIM13_MOUSE	NaN
SMD3_MOUSE	NaN
QCR10_MOUSE	NaN
NDUS7_MOUSE	NaN
EGFR_MOUSE	NaN
CAND1_MOUSE	NaN
PHS_MOUSE	NaN
IPYR_MOUSE	NaN
SAR1A_MOUSE	NaN
CCAR1_MOUSE	18.1277
PH4H_MOUSE	NaN
ENPL_MOUSE	NaN
STX7_MOUSE	NaN
ARGI1_MOUSE	NaN
ECHD1_MOUSE	NaN
SNX3_MOUSE	14.053
SEC63_MOUSE	23.2156
CSN6_MOUSE	NaN
CDC37_MOUSE	NaN
CSN3_MOUSE	NaN
PSME3_MOUSE	12.8532
G6PC_MOUSE	NaN
GRB7_MOUSE	NaN
VATE1_MOUSE	19.6844
MDHM_MOUSE	NaN
1433F_MOUSE	NaN
SYRC_MOUSE	NaN
FXR2_MOUSE	NaN
AP2B1_MOUSE	NaN
DYHC1_MOUSE	NaN
PNPO_MOUSE	NaN
GLYC_MOUSE	NaN
G3BP1_MOUSE	NaN
AKAP1_MOUSE	NaN
1433B_MOUSE	NaN
TOM34_MOUSE	1.3611
PROF1_MOUSE	NaN
PSB6_MOUSE	NaN
UCHL5_MOUSE	NaN
NB5R3_MOUSE	NaN
RAB5A_MOUSE	1.1666
CRK_MOUSE	NaN
SOX_MOUSE	NaN
PSD11_MOUSE	NaN
RL19_MOUSE	NaN
ALDOC_MOUSE	NaN
VTNC_MOUSE	NaN
PSMD3_MOUSE	NaN
TTL12_MOUSE	NaN
MYH9_MOUSE	NaN
CUL4A_MOUSE	NaN
LAMP2_MOUSE	NaN
ADT2_MOUSE	NaN
DHI1_MOUSE	NaN
PURA2_MOUSE	NaN
HUTI_MOUSE	NaN
LKHA4_MOUSE	-9.2389
DHPR_MOUSE	NaN
BHMT2_MOUSE	NaN
VPS45_MOUSE	NaN
CAZA2_MOUSE	NaN
ACDSB_MOUSE	NaN
HSP7C_MOUSE	-9.1248
CLPX_MOUSE	NaN
NUCG_MOUSE	NaN
GDIA_MOUSE	NaN
CMC2_MOUSE	NaN
SURF4_MOUSE	NaN
PSB1_MOUSE	NaN
M2OM_MOUSE	NaN
U2AF1_MOUSE	NaN
PLMN_MOUSE	NaN
TS101_MOUSE	NaN
COX6C_MOUSE	NaN
NDUA2_MOUSE	NaN
CYBP_MOUSE	NaN
UD16_MOUSE	NaN
PEA15_MOUSE	2.4903
NDUS2_MOUSE	NaN
ADH4_MOUSE	NaN
VA0D1_MOUSE	NaN
TNPO3_MOUSE	NaN
RFA3_MOUSE	NaN
GSTM2_MOUSE	NaN
PGAM1_MOUSE	NaN
DHDH_MOUSE	NaN
ACAD9_MOUSE	NaN
ODPX_MOUSE	NaN
MTNB_MOUSE	NaN
SYCC_MOUSE	NaN
FADS1_MOUSE	NaN
THIKB_MOUSE	NaN
NEDD8_MOUSE	NaN
MEP50_MOUSE	NaN
PG12B_MOUSE	NaN
AP1B1_MOUSE	NaN
RL30_MOUSE	NaN
VDAC3_MOUSE	NaN
ACYP1_MOUSE	NaN
COR1B_MOUSE	NaN
RS18_MOUSE	NaN
MGST1_MOUSE	NaN
RLA1_MOUSE	5.391
ROA0_MOUSE	4.0865
RHOA_MOUSE	NaN
FUBP2_MOUSE	NaN
2AAA_MOUSE	NaN
LSM2_MOUSE	NaN
AP2M1_MOUSE	NaN
PSMD2_MOUSE	NaN
CTNB1_MOUSE	NaN
SODM_MOUSE	NaN
THIC_MOUSE	NaN
APT_MOUSE	NaN
PDK1_MOUSE	NaN
SPTB2_MOUSE	NaN
KBL_MOUSE	NaN
RS9_MOUSE	NaN
ARPC2_MOUSE	NaN
VATB2_MOUSE	NaN
SNAA_MOUSE	NaN
TRAP1_MOUSE	NaN
CP2DQ_MOUSE	NaN
PEX1_MOUSE	NaN
ADHX_MOUSE	NaN
SQRD_MOUSE	NaN
PSB4_MOUSE	NaN
CISY_MOUSE	NaN
APOA2_MOUSE	NaN
UBC12_MOUSE	NaN
TIF1B_MOUSE	-8.1159
CP2A5_MOUSE	NaN
NCPR_MOUSE	NaN
NDUS3_MOUSE	NaN
CELF1_MOUSE	NaN
THIOM_MOUSE	NaN
UFD1_MOUSE	NaN
PRDX2_MOUSE	NaN
WDR1_MOUSE	NaN
CD44_MOUSE	17.8207
KAPCB_MOUSE	-0.6225
SGTA_MOUSE	NaN
U2AF2_MOUSE	NaN
LBR_MOUSE	0.5878
MK14_MOUSE	-4.5978
PLOD3_MOUSE	NaN
ETFB_MOUSE	NaN
NDRG2_MOUSE	NaN
COR1C_MOUSE	NaN
DJB11_MOUSE	1.3851
BID_MOUSE	NaN
RS5_MOUSE	NaN
PTN6_MOUSE	NaN
PHB2_MOUSE	NaN
ADH1_MOUSE	-1.473
EIF3G_MOUSE	9.5567
DNMT1_MOUSE	NaN
CWC15_MOUSE	NaN
STA5B_MOUSE	NaN
GSTM1_MOUSE	NaN
GSTM7_MOUSE	NaN
GSTM4_MOUSE	NaN
GSTM5_MOUSE	NaN
RL8_MOUSE	NaN
CALR_MOUSE	NaN
GCDH_MOUSE	NaN
SYFA_MOUSE	NaN
MA1A1_MOUSE	NaN
KLC4_MOUSE	NaN
PROD_MOUSE	NaN
DUS3_MOUSE	NaN
TPM4_MOUSE	NaN
SYG_MOUSE	NaN
INMT_MOUSE	9.1176
RS11_MOUSE	NaN
GLU2B_MOUSE	NaN
LIPS_MOUSE	NaN
PPP5_MOUSE	NaN
ATPD_MOUSE	NaN
CP2CT_MOUSE	NaN
RAB8A_MOUSE	NaN
AP1M1_MOUSE	NaN
CP2F2_MOUSE	0.9075
APOC2_MOUSE	NaN
APOE_MOUSE	NaN
AP2A2_MOUSE	5.7524
TIM44_MOUSE	NaN
GNMT_MOUSE	NaN
PEX6_MOUSE	NaN
YKT6_MOUSE	NaN
XPO2_MOUSE	NaN
CLPP_MOUSE	NaN
PON1_MOUSE	NaN
SMD1_MOUSE	-6.5769
NDUAB_MOUSE	NaN
RHOC_MOUSE	3.7373
SF3A1_MOUSE	NaN
BIEA_MOUSE	NaN
EMD_MOUSE	NaN
UBA1_MOUSE	NaN
CLPB_MOUSE	-4.8719
CPNS1_MOUSE	NaN
PABP1_MOUSE	NaN
COASY_MOUSE	NaN
MCA3_MOUSE	NaN
GSTT1_MOUSE	NaN
FXR1_MOUSE	NaN
PLAK_MOUSE	NaN
ITA3_MOUSE	NaN
AFG31_MOUSE	NaN
TBB6_MOUSE	NaN
CP51A_MOUSE	-0.5513
RM10_MOUSE	NaN
PSA_MOUSE	NaN
IMB1_MOUSE	NaN
SND1_MOUSE	NaN
TCPG_MOUSE	NaN
SYHC_MOUSE	NaN
SYYC_MOUSE	NaN
FTCD_MOUSE	NaN
PDIP2_MOUSE	NaN
AOXA_MOUSE	NaN
DDX3X_MOUSE	NaN
PEDF_MOUSE	3.9778
RL13_MOUSE	NaN
RAB5B_MOUSE	4.4233
3HAO_MOUSE	NaN
SAP3_MOUSE	19.2657
RADI_MOUSE	NaN
MCM7_MOUSE	NaN
ODB2_MOUSE	NaN
COMT_MOUSE	NaN
DHSD_MOUSE	NaN
ARP2_MOUSE	NaN
COX5A_MOUSE	NaN
APOH_MOUSE	NaN
GNAI3_MOUSE	NaN
#total score	1502.65
