#node	score1
AK1D1_MOUSE	-5.9311
IF4H_MOUSE	-9.1134
NDUV3_MOUSE	-9.6192
CTNA1_MOUSE	-8.4718
ALR_MOUSE	-7.9595
BUP1_MOUSE	-7.3762
G6PI_MOUSE	-8.097
CBR1_MOUSE	-7.9981
HNRPL_MOUSE	-9.5743
P5CR3_MOUSE	-9.706
LSM6_MOUSE	-4.1084
AKTS1_MOUSE	-9.4564
ACY3_MOUSE	-9.845
ADRM1_MOUSE	-8.3896
TIM8A_MOUSE	-6.4724
TEBP_MOUSE	-9.3217
IRGM1_MOUSE	-9.584
HNRH2_MOUSE	-7.4664
TBA1C_MOUSE	-8.8713
ATP5I_MOUSE	-9.1808
1433G_MOUSE	-9.8425
ECHD2_MOUSE	-9.2225
S26A1_MOUSE	-6.5644
FABD_MOUSE	-9.9777
MK03_MOUSE	-9.0153
DJC11_MOUSE	-9.764
PSMD8_MOUSE	-8.8376
FLNB_MOUSE	-9.81
ACTBL_MOUSE	-7.786
PGP_MOUSE	-7.3624
FAS_MOUSE	39.9067
PDIA6_MOUSE	-6.4484
CP8B1_MOUSE	-9.4905
PP2BA_MOUSE	-9.9894
QCR8_MOUSE	-9.7707
LICH_MOUSE	-9.093
GAS2_MOUSE	-8.1182
MAAI_MOUSE	-9.6229
DNJA3_MOUSE	-9.11
FACE1_MOUSE	-3.0524
ACAD8_MOUSE	-9.0006
RS23_MOUSE	-9.9233
FINC_MOUSE	-9.5651
QCR9_MOUSE	-6.4565
PCBP1_MOUSE	-7.1301
E41L2_MOUSE	-8.6357
HEM6_MOUSE	-8.7397
THTR_MOUSE	-9.1608
MLEC_MOUSE	-8.3519
BGAL_MOUSE	-4.8974
FAHD1_MOUSE	-8.4236
ARF6_MOUSE	-9.586
OTC_MOUSE	-5.8837
SUOX_MOUSE	-9.7781
KAP0_MOUSE	-7.4589
IDHG1_MOUSE	-4.3732
ATX2_MOUSE	-8.9836
RT09_MOUSE	-9.9551
LSM8_MOUSE	-8.7201
GOLP3_MOUSE	-8.5424
VTI1B_MOUSE	-9.5122
GNAI2_MOUSE	-9.9773
S27A2_MOUSE	-8.9845
GPAT1_MOUSE	-7.1707
RAB2A_MOUSE	-7.4213
PACN2_MOUSE	-9.1841
RL18A_MOUSE	-9.8511
RS21_MOUSE	-9.2936
RL37A_MOUSE	-9.7799
NHRF3_MOUSE	-8.8052
IF2G_MOUSE	-9.5014
VAMP8_MOUSE	-9.862
RET1_MOUSE	-2.5913
ODO2_MOUSE	-9.7197
CP270_MOUSE	-9.3551
RT4I1_MOUSE	-8.7347
CP4AA_MOUSE	5.1831
PGM1_MOUSE	-8.8585
EEA1_MOUSE	-9.3956
IF5_MOUSE	-8.4692
MCM2_MOUSE	-7.3087
PROD2_MOUSE	-7.382
RT27_MOUSE	-9.8671
CXB1_MOUSE	-9.6763
GDIB_MOUSE	-8.9508
ACOX1_MOUSE	-7.5817
ACSM5_MOUSE	-9.6242
GABT_MOUSE	-9.4811
GDIR1_MOUSE	-9.9089
PYC_MOUSE	3.1181
RU1C_MOUSE	14.1101
CTND1_MOUSE	-9.7577
PDLI1_MOUSE	-9.8875
FABPL_MOUSE	-2.7283
VAPB_MOUSE	-7.0201
SERA_MOUSE	-9.1594
SDHL_MOUSE	-8.6802
AL7A1_MOUSE	-8.7457
SUCA_MOUSE	-9.1373
ASNA_MOUSE	-7.0101
NDUA8_MOUSE	-9.9037
PPA5_MOUSE	-3.7213
CHDH_MOUSE	-9.5991
CP3AP_MOUSE	-9.596
CEPT1_MOUSE	-6.7068
EIF3K_MOUSE	-7.8873
ACTN4_MOUSE	-9.8538
ECH1_MOUSE	-9.0262
ELOB_MOUSE	-9.8636
GLRX3_MOUSE	-9.5222
STAT1_MOUSE	-7.7831
FKBP2_MOUSE	-9.5854
CBS_MOUSE	-9.9385
VATA_MOUSE	-9.6393
AMACR_MOUSE	-6.0234
RHOB_MOUSE	29.7773
SRR_MOUSE	-2.6532
SC61B_MOUSE	-9.0242
IQGA2_MOUSE	-9.7083
LDHD_MOUSE	-9.1494
CAP1_MOUSE	-9.9215
STRAP_MOUSE	-3.8037
DDC_MOUSE	-9.8636
HYOU1_MOUSE	-9.9826
ACSM3_MOUSE	-8.492
CAN2_MOUSE	-9.351
ANT3_MOUSE	-9.9773
RS15_MOUSE	-4.4946
HYES_MOUSE	-7.0717
MYPT1_MOUSE	-9.3714
CO4B_MOUSE	-9.942
SYFB_MOUSE	-9.5592
VKGC_MOUSE	-9.1696
HNRH1_MOUSE	-2.2828
BASI_MOUSE	-7.6456
AGM1_MOUSE	-4.1893
1433E_MOUSE	-9.0295
SIR5_MOUSE	-9.7903
PRS6A_MOUSE	-9.3117
COPE_MOUSE	-9.821
IF2A_MOUSE	-9.7249
PYGL_MOUSE	-9.3806
ODBA_MOUSE	-9.8541
RL7_MOUSE	-8.9106
PRDX6_MOUSE	-7.5875
ENTP5_MOUSE	-8.6699
GCKR_MOUSE	-8.5749
AT2L1_MOUSE	-3.5712
RL18_MOUSE	-3.106
ACADM_MOUSE	-9.1141
NP1L4_MOUSE	-9.6998
CP2DA_MOUSE	-6.5005
UD11_MOUSE	-2.922
KFA_MOUSE	-3.9762
RL26_MOUSE	-6.3625
MTX1_MOUSE	-9.6412
UD19_MOUSE	-9.3807
DHCR7_MOUSE	-9.0263
AL3A2_MOUSE	-1.2646
DCAF8_MOUSE	-9.1433
RS7_MOUSE	-10.002
OSBL1_MOUSE	-9.2428
RU17_MOUSE	-9.9569
PREB_MOUSE	-5.8619
HS105_MOUSE	-9.8111
HPT_MOUSE	-6.3986
NDUS8_MOUSE	-9.4704
CH10_MOUSE	-6.9801
TTHY_MOUSE	0.9665
PVRL2_MOUSE	4.7658
FKBP8_MOUSE	-8.6907
CP2AC_MOUSE	-9.2405
NPM_MOUSE	-9.0505
RENT1_MOUSE	-9.2986
CX6B1_MOUSE	-6.6554
A1CF_MOUSE	-9.1726
PEX19_MOUSE	-8.5772
SF3B4_MOUSE	-7.1842
MPPA_MOUSE	-9.4782
MPCP_MOUSE	-9.9573
PCBP2_MOUSE	-9.4742
HS74L_MOUSE	-2.9218
ETHE1_MOUSE	-9.3806
RS26_MOUSE	-5.2482
PDIA4_MOUSE	-9.933
HEM3_MOUSE	-5.1786
ARPC5_MOUSE	-6.0208
SSRP1_MOUSE	-6.2837
ITA1_MOUSE	7.0074
IF1A_MOUSE	-1.9412
COF2_MOUSE	-7.7834
C1QBP_MOUSE	-6.0786
QCR6_MOUSE	-8.8455
A1AT4_MOUSE	-3.7289
RL15_MOUSE	-8.1671
TBA4A_MOUSE	-5.7163
AADAT_MOUSE	-1.7792
YBOX1_MOUSE	-9.0988
GSHB_MOUSE	-9.4979
RL17_MOUSE	-9.1494
SUCB2_MOUSE	-9.7687
EWS_MOUSE	-8.5953
CY250_MOUSE	-5.4422
RS25_MOUSE	-8.8922
RL36_MOUSE	-9.7792
ABCE1_MOUSE	-9.706
RAC1_MOUSE	-0.0154
RS17_MOUSE	-9.079
F261_MOUSE	-9.8703
ENOA_MOUSE	-8.7546
IMDH2_MOUSE	-9.9359
ARF1_MOUSE	-3.3011
COX5B_MOUSE	-9.9908
RL29_MOUSE	-9.818
RL3_MOUSE	-9.64
RL32_MOUSE	-9.3774
FPPS_MOUSE	-9.6588
TIM50_MOUSE	-9.7042
RL38_MOUSE	-7.7455
CP2B9_MOUSE	-9.7897
RL5_MOUSE	-9.8387
CD36_MOUSE	-8.6753
COX1_MOUSE	-8.9543
COX2_MOUSE	-5.7227
ATP8_MOUSE	-8.4301
NU4M_MOUSE	-6.7312
NU5M_MOUSE	-8.172
SPS2_MOUSE	-8.3665
GPX1_MOUSE	-8.5183
6PGD_MOUSE	-6.7031
TADBP_MOUSE	-9.6424
CP4CA_MOUSE	-9.1341
RLA2_MOUSE	-9.9118
OAT_MOUSE	-5.7334
BUB3_MOUSE	-9.8654
GALT_MOUSE	-9.3806
IPO7_MOUSE	-9.8154
MMSA_MOUSE	-9.9165
AN32A_MOUSE	-9.942
HMGB1_MOUSE	-9.7019
ARC1B_MOUSE	-0.7026
SCRB1_MOUSE	-9.9114
GLNA_MOUSE	-4.9565
ICAM1_MOUSE	0.2527
RLA0_MOUSE	-9.9955
RL31_MOUSE	-0.1578
XPO5_MOUSE	-9.9394
SYVC_MOUSE	-9.8981
ALDOA_MOUSE	-7.889
GUAD_MOUSE	-7.7387
AL1A1_MOUSE	-9.8793
DEOC_MOUSE	-9.5031
TPP2_MOUSE	-6.884
NDUA9_MOUSE	-7.2703
RNPS1_MOUSE	-8.3159
SRRM2_MOUSE	-9.8511
CP2D9_MOUSE	-9.6858
NSF1C_MOUSE	-9.4769
USP9X_MOUSE	-9.8275
LEG1_MOUSE	-9.9873
EF1D_MOUSE	-9.6739
METK2_MOUSE	-9.4233
BDH_MOUSE	11.4523
ROA2_MOUSE	-8.9083
ITB1_MOUSE	-8.2474
UB2L3_MOUSE	-6.7657
PSA5_MOUSE	-9.4434
RAP1A_MOUSE	-7.0135
HMCS2_MOUSE	14.1405
PPA6_MOUSE	-9.9864
ROA3_MOUSE	-9.8421
LA_MOUSE	-9.9573
RT29_MOUSE	-8.2952
DDX3Y_MOUSE	-8.8242
IF2H_MOUSE	-8.6031
UBP14_MOUSE	-9.6192
VP26A_MOUSE	-7.1549
MY18A_MOUSE	-7.5875
F16P1_MOUSE	-3.0897
SYK_MOUSE	-5.9357
AP1G1_MOUSE	-1.4888
ODO1_MOUSE	-9.8793
CASP3_MOUSE	19.761
SERPH_MOUSE	-7.6225
SC31A_MOUSE	-9.9257
RMD3_MOUSE	-3.024
RBM47_MOUSE	-1.9844
RAB7A_MOUSE	-9.9443
A1AT2_MOUSE	-9.3441
NTCP_MOUSE	-9.7897
USMG5_MOUSE	-7.4697
EF1G_MOUSE	-8.4975
GANAB_MOUSE	-9.7852
UBXN1_MOUSE	-8.2063
SYLC_MOUSE	-9.8174
D2HDH_MOUSE	-6.9984
CAB39_MOUSE	-8.7347
RL27_MOUSE	-9.6787
IDHC_MOUSE	-9.7544
EFTU_MOUSE	-9.2489
DCMC_MOUSE	2.2237
MTP_MOUSE	-8.7089
CEAM1_MOUSE	23.7213
ELAV1_MOUSE	-8.5598
NNTM_MOUSE	-9.8636
IF2B_MOUSE	-9.0196
CSK21_MOUSE	23.6105
UBE2N_MOUSE	-9.8875
ZO2_MOUSE	-8.4052
DC1I2_MOUSE	-9.8671
COPZ1_MOUSE	-7.5684
GOGA2_MOUSE	0.899
LARP4_MOUSE	-3.0626
EIF3D_MOUSE	-9.5608
EIF3B_MOUSE	-9.8621
PSMD9_MOUSE	-5.1999
FLNA_MOUSE	-9.7673
NSF_MOUSE	-7.8132
SRC8_MOUSE	-9.8875
VPP1_MOUSE	-7.748
TGM2_MOUSE	-8.7154
RL23_MOUSE	-9.8293
PSB3_MOUSE	-8.8662
DEST_MOUSE	-8.7061
RL22_MOUSE	-9.0801
B2MG_MOUSE	15.7427
RL23A_MOUSE	-9.824
CAPZB_MOUSE	-7.3797
ARPC3_MOUSE	-7.1429
PP1G_MOUSE	-8.7997
RL11_MOUSE	-8.8078
GALE_MOUSE	-9.7897
RFA2_MOUSE	-9.8511
ACADV_MOUSE	-9.8228
ZO1_MOUSE	-8.7089
EIF3I_MOUSE	-4.4135
RBBP4_MOUSE	0.1908
SYSC_MOUSE	-9.7544
RS8_MOUSE	-5.829
ABCBB_MOUSE	-6.7532
EPS15_MOUSE	-8.3984
BT3L4_MOUSE	-9.3866
VDAC1_MOUSE	-8.4372
SQSTM_MOUSE	-6.6554
KAD4_MOUSE	-9.7995
RL35_MOUSE	-9.2986
RS6_MOUSE	-7.8239
ASSY_MOUSE	-9.6229
RTN4_MOUSE	-7.1271
SET_MOUSE	-9.8591
MDHC_MOUSE	-6.6554
UGPA_MOUSE	-6.9851
SARDH_MOUSE	-9.6715
ECM29_MOUSE	-9.9637
HXK4_MOUSE	-8.9663
AN32B_MOUSE	-9.4563
ACOC_MOUSE	-9.5911
ALDR_MOUSE	-9.4086
1433T_MOUSE	-7.0825
RS12_MOUSE	-8.3782
PGS2_MOUSE	-9.9408
SRS10_MOUSE	-9.9364
PAFA2_MOUSE	-6.8322
RINI_MOUSE	-9.0495
FUS_MOUSE	-9.8981
ST1A1_MOUSE	-1.5319
KPRA_MOUSE	-9.2495
PRDX1_MOUSE	-0.8344
RS15A_MOUSE	-8.9271
GSTM6_MOUSE	-5.024
CAZA1_MOUSE	-7.5124
PSMD4_MOUSE	-9.3776
RAB5C_MOUSE	-7.8989
IDHP_MOUSE	-7.901
ACLY_MOUSE	-9.9932
FAD1_MOUSE	-6.8726
LDHA_MOUSE	37.2767
TOM5_MOUSE	-9.6242
ANM1_MOUSE	-9.7596
RS16_MOUSE	-9.9954
CERU_MOUSE	-8.3219
RS19_MOUSE	-9.5119
MYO1C_MOUSE	-9.95
ATOX1_MOUSE	-9.6753
SC24A_MOUSE	-1.3166
STAU1_MOUSE	-8.7761
EPN4_MOUSE	-9.3918
TNPO1_MOUSE	-8.9361
TOP1_MOUSE	-9.596
RBM39_MOUSE	-8.6947
CALM_MOUSE	-4.711
NDUAD_MOUSE	-8.6934
SRSF5_MOUSE	-1.1543
DHSO_MOUSE	-8.4794
SCOT1_MOUSE	-6.6207
SRP54_MOUSE	-9.093
DLDH_MOUSE	-9.6192
TCTP_MOUSE	-8.8333
AP1S1_MOUSE	-9.1708
RHG01_MOUSE	-3.6361
C560_MOUSE	-7.349
HNRPC_MOUSE	-9.2936
PDC6I_MOUSE	-9.3707
LPPRC_MOUSE	-9.7299
CSN7A_MOUSE	-9.2675
RL36A_MOUSE	-9.1554
GFPT1_MOUSE	-6.3137
RL9_MOUSE	-8.8089
DCTN1_MOUSE	-3.8107
RS28_MOUSE	-7.3095
GLSK_MOUSE	-9.6436
EI2BD_MOUSE	-7.349
RS10_MOUSE	-9.0607
ATPG_MOUSE	-8.0645
LUC7L_MOUSE	-3.5303
ELOC_MOUSE	-8.8078
RAVR1_MOUSE	-9.5265
TRXR2_MOUSE	-9.3585
DIAP1_MOUSE	-8.9173
RANG_MOUSE	-9.486
ARL1_MOUSE	-9.1173
RPN2_MOUSE	-9.5834
SNP23_MOUSE	-8.8242
COF1_MOUSE	-8.884
RM39_MOUSE	3.1685
NDUBB_MOUSE	-7.2878
AT5F1_MOUSE	-7.228
GLO2_MOUSE	-9.9394
MOES_MOUSE	-9.5713
STT3A_MOUSE	-9.6475
G3P_MOUSE	-1.472
CGL_MOUSE	-8.9427
PDCD5_MOUSE	1.9422
I23O2_MOUSE	-8.8493
ACBP_MOUSE	-8.8688
ARPC4_MOUSE	-9.8141
NDUB5_MOUSE	-4.1718
RM15_MOUSE	-9.8281
RL13A_MOUSE	-9.2502
EF1B_MOUSE	-9.9288
HOT_MOUSE	-9.0801
NDKA_MOUSE	-7.49
DERL2_MOUSE	-9.7852
GPD1L_MOUSE	-9.908
PPIA_MOUSE	-8.7546
COPA_MOUSE	-8.7988
DPM1_MOUSE	-8.5388
MPC1_MOUSE	0.5749
GLPK_MOUSE	-8.4007
PHB_MOUSE	-8.9897
PFD2_MOUSE	-9.2457
HNRPM_MOUSE	-9.5648
STAT3_MOUSE	-9.9174
GGCT_MOUSE	-9.1467
RS20_MOUSE	-9.8141
ECHA_MOUSE	-9.7852
VPS29_MOUSE	-8.69
FAF2_MOUSE	-9.876
SF01_MOUSE	3.022
NDUV2_MOUSE	-9.2523
CMC1_MOUSE	-8.3417
UBE2K_MOUSE	-9.818
RAB9A_MOUSE	-2.7935
HUTH_MOUSE	-9.9894
RL27A_MOUSE	-9.7995
UBP10_MOUSE	-3.7289
PSME2_MOUSE	-8.4203
ARLY_MOUSE	-6.4774
UBP7_MOUSE	-9.489
SPCS1_MOUSE	5.6947
CYB5_MOUSE	-9.4388
CYC_MOUSE	-8.6947
IF4G2_MOUSE	-8.8455
MANF_MOUSE	-7.8307
SYWC_MOUSE	-9.5608
CP240_MOUSE	-9.9866
CUL2_MOUSE	-9.8592
HGD_MOUSE	-9.7687
ATPK_MOUSE	-8.7761
PSA3_MOUSE	-9.8111
RRF2M_MOUSE	-7.9121
PDC10_MOUSE	-5.927
RL10_MOUSE	-9.8875
RS24_MOUSE	-9.4345
RS13_MOUSE	-8.9413
ARHGC_MOUSE	-4.6403
SYIC_MOUSE	-9.6192
NP1L1_MOUSE	-9.8344
IF4A1_MOUSE	-7.8506
SAHH_MOUSE	42.0082
RAB1A_MOUSE	-8.5712
MGLL_MOUSE	-4.2291
IDH3A_MOUSE	-9.8538
SEPT7_MOUSE	-9.3242
IF4B_MOUSE	-7.7943
AP2A1_MOUSE	-9.853
PA1B2_MOUSE	-7.4534
G3BP2_MOUSE	-9.6947
IQGA1_MOUSE	-9.9416
RUXE_MOUSE	-8.9442
RS30_MOUSE	-4.5234
DDX6_MOUSE	-9.7152
MYL6_MOUSE	-9.9617
TCEA1_MOUSE	-9.5308
TOM70_MOUSE	-9.3698
GSTP1_MOUSE	66.4137
PSA2_MOUSE	-9.6565
F10A1_MOUSE	-9.596
SYMC_MOUSE	-9.721
TPIS_MOUSE	-9.9215
NH2L1_MOUSE	-9.9737
MUTA_MOUSE	-9.9139
SELB_MOUSE	-9.9139
GSLG1_MOUSE	-8.8532
SSRD_MOUSE	-8.2054
RL14_MOUSE	-8.4139
NTF2_MOUSE	-9.6858
HNRPD_MOUSE	-9.4717
IDI1_MOUSE	-9.3819
RS2_MOUSE	-6.0711
ERAP1_MOUSE	-5.0894
TCPD_MOUSE	-9.4649
HNRPQ_MOUSE	-8.4086
MOCS1_MOUSE	-9.9364
PSME1_MOUSE	-9.031
RL7A_MOUSE	-9.6307
BHMT1_MOUSE	-9.309
RL12_MOUSE	-8.3861
NDUAC_MOUSE	-6.3735
ATP5L_MOUSE	-7.0926
PGK1_MOUSE	-9.8538
HMCS1_MOUSE	-9.1331
H10_MOUSE	-8.5308
ROA1_MOUSE	-9.9126
RUXG_MOUSE	-7.0433
